"","YEAR","OCC","OCCSOC","STATEFIP","AGE","RACE","SEX","MARST","CITIZEN","INCTOT","REGION","IND","EducAttainment","Overeducation"
"47",2004,4010,"351012",16,19,1,1,6,0,5004,41,8680,3,1
"48",2004,4720,"412010",42,61,1,2,1,0,6000,12,4980,2,0
"49",2004,8300,"516011",46,24,1,2,6,0,9130,22,8660,2,1
"50",2004,5120,"433031",18,28,1,2,1,0,36510,21,2390,3,1
"51",2004,2200,"251000",24,65,1,1,1,0,212000,31,8190,7,NA
"52",2004,2300,"252010",42,29,1,2,4,0,700,12,8470,3,0
"53",2004,120,"113031",6,40,1,1,1,0,220000,42,6970,5,0
"54",2004,6700,"474021",24,40,1,1,1,0,32000,31,770,2,0
"55",2004,230,"119030",36,53,1,2,5,0,89000,12,7860,6,1
"56",2004,4150,"359031",48,17,1,2,6,0,2000,33,8680,1,0
"57",2004,5860,"439061",25,33,1,2,6,0,25000,11,8190,2,0
"58",2004,4720,"412010",36,34,1,2,6,0,32000,12,8590,5,1
"59",2004,5110,"433021",26,36,1,2,6,0,28000,21,7970,3,1
"60",2004,4230,"372012",48,48,1,2,1,1,15000,33,8190,5,1
"61",2004,2540,"259041",30,73,1,2,5,0,29100,41,7860,4,NA
"62",2004,4810,"413021",12,70,1,1,1,0,41000,31,6990,2,0
"63",2004,350,"119111",34,43,1,2,6,0,79000,12,8190,5,0
"64",2004,7750,"512090",48,23,7,1,6,0,2500,33,3870,1,0
"65",2004,4130,"359011",26,41,1,2,1,0,50,21,8680,2,1
"66",2004,3130,"291111",31,48,1,2,1,0,60000,22,8190,4,NA
"67",2004,3850,"333050",44,32,1,1,1,0,74200,11,9470,1,NA
"68",2004,1010,"151021",6,47,1,1,6,0,60000,42,7380,5,NA
"69",2004,4850,"414010",50,58,1,1,1,0,14000,11,4270,5,1
"70",2004,5700,"436010",54,53,1,2,1,0,18000,31,680,2,NA
"71",2004,3130,"291111",8,27,1,2,6,0,28000,41,7970,5,NA
"72",2004,4700,"411011",33,54,1,2,1,0,12000,11,5570,5,1
"73",2004,6200,"471011",42,50,1,1,1,0,48000,12,770,3,1
"74",2004,430,"119199",51,55,1,2,1,0,36500,31,1990,3,NA
"75",2004,4720,"412010",36,22,1,2,6,0,10000,12,5090,1,0
"76",2004,8220,"514XXX",6,46,1,1,1,0,10020,42,2880,3,NA
"77",2004,2100,"231011",15,49,1,1,1,0,169000,42,7270,7,0
"78",2004,5410,"434181",32,54,1,2,4,2,70000,41,7670,3,1
"79",2004,310,"119051",21,24,1,2,1,0,15000,32,8680,3,1
"80",2004,8140,"514120",40,54,1,1,1,0,31200,33,3080,2,0
"81",2004,4250,"373010",42,46,1,1,1,0,42000,12,7870,5,NA
"82",2004,1320,"172011",53,54,1,2,4,0,30500,42,3590,6,1
"83",2004,4840,"413099",45,58,1,1,1,0,50000,31,7390,5,NA
"84",2004,3500,"292061",6,33,1,2,6,0,30000,42,7480,3,NA
"85",2004,1410,"172070",6,37,1,1,1,3,215000,42,3360,6,1
"86",2004,8100,"514070",29,22,1,1,1,0,27500,22,2770,1,0
"87",2004,2310,"252020",26,57,1,2,1,0,53000,21,7860,6,1
"88",2004,5410,"434181",8,66,1,2,6,0,25000,41,8660,2,0
"89",2004,4600,"399011",4,26,1,2,6,0,9000,41,8470,3,1
"90",2004,4040,"353011",32,38,1,2,1,0,20000,41,8690,5,1
"91",2004,200,"119011",20,77,1,1,1,0,25200,22,170,3,NA
"92",2004,9140,"533041",53,64,1,1,1,3,8290,42,6180,6,NA
"93",2004,5240,"434051",6,35,7,1,1,3,23400,42,4690,2,0
"94",2004,420,"119151",22,60,1,2,1,0,6700,33,9160,1,0
"95",2004,800,"132011",6,46,1,2,1,0,23000,42,8290,5,0
"96",2004,8650,"519020",29,47,1,1,1,0,26000,22,2280,1,0
"97",2004,2100,"231011",49,51,1,1,1,0,158000,41,7270,7,0
"98",2004,2310,"252020",36,31,6,2,1,0,35800,12,7860,5,0
"99",2004,4600,"399011",34,57,1,2,1,0,17000,12,8470,4,1
"100",2004,4720,"412010",34,42,6,2,1,2,10000,12,8680,3,1
"101",2004,5820,"439022",29,27,1,2,1,0,14600,22,9470,2,0
"102",2004,8310,"516021",45,40,2,2,6,0,10000,31,9070,1,0
"103",2004,3600,"311010",8,43,1,2,6,0,23100,41,8190,2,NA
"104",2004,4720,"412010",5,39,1,2,1,0,3000,33,4970,1,0
"105",2004,4140,"359021",12,64,1,1,1,3,11800,31,8660,1,0
"106",2004,7000,"491011",6,46,7,1,1,0,215000,42,770,3,1
"107",2004,1000,"1510XX",48,22,2,2,6,0,12000,33,7580,3,NA
"108",2004,2310,"252020",10,49,1,2,1,0,77000,31,7860,6,1
"109",2004,5410,"434181",34,65,1,2,4,0,73290,12,8660,2,0
"110",2004,1550,"173020",39,52,1,1,1,0,55000,21,6370,3,NA
"111",2004,2200,"251000",22,55,2,1,1,0,36600,33,7870,6,NA
"112",2004,4810,"413021",13,26,1,2,1,0,35000,31,6990,4,1
"113",2004,3920,"339030",17,32,1,2,6,0,20500,21,7680,2,NA
"114",2004,2830,"273041",26,35,1,1,4,0,36100,21,6480,6,1
"115",2004,6260,"472061",36,57,1,1,1,0,31600,12,770,2,1
"116",2004,4850,"414010",42,48,1,1,1,0,1e+05,12,4370,5,1
"117",2004,230,"119030",28,34,1,2,1,0,13500,32,7860,3,0
"118",2004,9620,"537062",6,21,1,1,6,0,3000,42,6470,3,1
"119",2004,4400,"393010",34,49,8,2,6,0,32500,12,8660,4,1
"120",2004,3030,"291031",11,39,1,2,4,0,42000,31,8590,6,1
"121",2004,3010,"291020",36,49,1,1,1,0,315400,12,7980,7,0
"122",2004,20,"111021",17,41,1,1,1,0,57000,21,1880,5,1
"123",2004,430,"119199",8,28,1,2,1,0,20000,41,1280,5,NA
"124",2004,4920,"419020",6,55,1,1,1,0,130000,42,7070,7,1
"125",2004,7000,"491011",20,51,1,1,1,0,35000,22,8270,2,0
"126",2004,5150,"433061",26,32,1,2,1,0,31000,21,1870,3,1
"127",2004,9620,"537062",25,20,7,1,6,2,10300,11,4990,3,1
"128",2004,110,"113021",53,38,1,1,1,0,65000,42,4790,5,0
"129",2004,9130,"533030",48,56,1,1,1,0,23000,33,6170,1,0
"130",2004,9130,"533030",49,26,1,1,6,0,25000,41,6170,1,0
"131",2004,5700,"436010",17,35,2,2,1,0,26900,21,8270,3,NA
"132",2004,2320,"252030",38,34,1,2,1,0,49000,22,7860,6,1
"133",2004,2000,"211010",27,36,1,2,1,0,40000,22,7860,6,NA
"134",2004,3650,"31909X",12,44,6,2,1,2,23000,31,8190,5,NA
"135",2004,5020,"432021",1,26,2,2,6,0,15000,32,6870,2,0
"136",2004,8740,"519061",32,67,1,1,1,0,50500,41,4790,3,1
"137",2004,7750,"512090",13,60,1,1,1,0,8000,31,5380,1,0
"138",2004,9130,"533030",18,24,1,1,6,0,30000,21,1990,3,1
"139",2004,9000,"531000",36,44,1,1,1,0,58000,12,6080,2,NA
"140",2004,3500,"292061",47,34,1,2,1,0,8000,32,7970,3,NA
"141",2004,2810,"273020",21,46,1,1,1,0,38000,32,6670,5,NA
"142",2004,2310,"252020",48,25,1,2,6,0,36000,33,7860,5,0
"143",2004,6200,"471011",39,44,1,1,1,3,58000,21,770,1,0
"144",2004,4600,"399011",6,40,1,2,1,0,3000,42,8470,2,0
"145",2004,4760,"412031",28,40,1,2,1,0,10000,32,5170,3,1
"146",2004,4710,"411012",12,31,1,1,6,0,46000,31,6970,3,1
"147",2004,10,"111011",38,30,1,2,1,0,36000,22,6870,4,0
"148",2004,4760,"412031",36,72,1,2,1,0,58100,12,5490,5,1
"149",2004,5400,"434171",26,47,1,2,4,0,26000,21,9370,1,0
"150",2004,9620,"537062",34,38,2,1,1,0,42000,12,6170,3,1
"151",2004,6050,"4520XX",46,44,1,1,1,0,12000,22,180,3,1
"152",2004,4000,"351011",49,33,1,1,6,0,35000,41,8680,1,0
"153",2004,800,"132011",39,29,1,1,1,0,78020,21,4380,5,0
"154",2004,5120,"433031",23,37,1,2,1,0,18000,11,4260,1,0
"155",2004,2540,"259041",36,24,1,2,6,0,13000,12,7860,5,NA
"156",2004,7140,"493011",6,24,1,1,1,0,28000,42,9690,3,NA
"157",2004,3130,"291111",41,35,1,2,6,0,37200,42,8090,4,NA
"158",2004,620,"131070",31,40,1,1,1,0,80000,22,7470,5,NA
"159",2004,8500,"517011",37,29,2,2,6,0,22000,31,3870,1,0
"160",2004,4700,"411011",13,56,1,1,1,0,5610,31,4990,3,1
"161",2004,5160,"433071",28,31,1,2,1,0,21800,32,6870,5,1
"162",2004,4350,"392021",20,44,1,1,1,0,6000,22,9090,5,1
"163",2004,4220,"37201X",19,62,1,1,1,0,7400,22,7690,1,0
"164",2004,7330,"49904X",39,58,2,1,6,0,96200,21,3570,3,1
"165",2004,1540,"173010",13,31,2,1,1,0,22900,31,570,3,NA
"166",2004,950,"132099",25,28,1,2,6,0,30000,11,6870,2,NA
"167",2004,4760,"412031",38,42,1,2,1,0,13400,22,5380,3,1
"168",2004,5800,"439011",9,35,1,1,1,0,30500,11,6695,2,NA
"169",2004,4130,"359011",48,35,1,2,1,0,8000,33,8680,1,0
"170",2004,4820,"413031",34,26,1,1,6,0,55000,12,6890,5,0
"171",2004,4920,"419020",41,35,1,2,1,0,45000,42,7070,3,1
"172",2004,800,"132011",45,38,1,2,4,0,87000,31,8170,5,0
"173",2004,620,"131070",27,41,1,2,1,0,60000,22,7580,5,NA
"174",2004,9130,"533030",44,25,1,1,6,0,15000,11,4670,5,1
"175",2004,4740,"412021",48,19,6,1,6,3,1800,33,9070,1,0
"176",2004,430,"119199",38,70,1,1,1,0,63500,22,6990,2,NA
"177",2004,4760,"412031",13,50,1,2,6,0,20000,31,5380,5,1
"178",2004,5000,"431011",6,25,4,1,6,0,24000,42,4070,3,1
"179",2004,4250,"373010",26,51,1,1,1,0,37600,21,7860,3,NA
"180",2004,9620,"537062",45,27,2,1,6,0,17000,31,9370,1,0
"181",2004,7700,"511011",39,54,1,1,1,0,28000,21,2870,2,NA
"182",2004,9140,"533041",36,58,1,1,1,0,73000,12,6190,3,NA
"183",2004,4920,"419020",24,61,2,2,4,0,116000,31,7070,6,1
"184",2004,7720,"512020",41,21,1,1,6,0,12500,42,3370,2,0
"185",2004,7000,"491011",12,48,1,1,1,0,50000,31,4670,2,0
"186",2004,4050,"353021",21,19,1,1,6,0,2000,32,8680,3,NA
"187",2004,4850,"414010",44,47,1,1,1,0,42500,11,4290,5,1
"188",2004,5140,"433051",6,47,1,1,1,0,28800,42,9590,4,1
"189",2004,430,"119199",48,48,2,2,4,0,96250,33,3360,5,NA
"190",2004,430,"119199",8,29,1,2,1,0,26000,41,6280,5,NA
"191",2004,3240,"291129",2,23,1,2,1,0,11000,42,8190,3,NA
"192",2004,220,"119021",12,41,1,1,1,3,16000,31,770,5,1
"193",2004,2330,"252040",49,28,1,2,1,0,25700,41,7860,5,NA
"194",2004,4760,"412031",17,24,1,2,6,0,20000,21,5592,5,1
"195",2004,4110,"353031",36,45,1,1,4,3,23000,12,8680,5,1
"196",2004,7700,"511011",6,32,6,1,1,2,36000,42,7780,2,NA
"197",2004,4820,"413031",27,43,1,1,1,0,60000,22,6970,4,0
"198",2004,800,"132011",51,42,1,2,1,0,50000,31,7270,7,1
"199",2004,210,"119012",31,71,1,1,1,0,40800,22,170,2,NA
"200",2004,5610,"435071",1,55,1,1,1,0,27000,32,4170,3,1
"201",2004,4720,"412010",41,42,1,1,4,0,28000,42,4970,2,0
"202",2004,4760,"412031",26,54,1,2,3,0,5000,21,8560,3,1
"203",2004,4230,"372012",46,42,1,2,1,0,9600,22,8660,2,1
"204",2004,5320,"434121",24,55,1,2,1,0,19800,31,7860,5,1
"205",2004,4230,"372012",17,25,1,2,6,3,13000,21,9370,2,1
"206",2004,410,"119141",1,53,1,2,4,0,35000,32,7070,5,1
"207",2004,6440,"472150",1,54,2,1,1,0,6200,32,9290,2,NA
"208",2004,2310,"252020",29,46,1,1,1,0,55000,22,7860,6,1
"209",2004,4810,"413021",36,40,1,2,1,0,72000,12,6990,5,1
"210",2004,4720,"412010",48,21,1,2,1,0,16000,33,4970,3,1
"211",2004,4840,"413099",6,56,1,2,1,0,60000,42,770,3,NA
"212",2004,5400,"434171",51,32,1,2,1,0,36000,31,6870,3,1
"213",2004,4760,"412031",54,17,1,1,6,0,440,31,5270,1,0
"214",2004,5700,"436010",6,39,6,2,1,0,52000,42,3390,3,NA
"215",2004,2020,"211090",51,37,2,1,1,0,90004,31,7890,7,NA
"216",2004,9130,"533030",6,29,7,1,1,0,40000,42,6380,3,1
"217",2004,5400,"434171",42,47,1,2,1,0,21000,12,8190,2,0
"218",2004,4700,"411011",20,46,2,2,6,0,15000,22,5070,2,0
"219",2004,1960,"1940XX",42,70,2,2,5,0,26200,12,7870,1,NA
"220",2004,1100,"151071",55,39,8,1,1,0,48030,21,9570,5,NA
"221",2004,4220,"37201X",46,41,1,1,6,0,23500,22,5380,3,1
"222",2004,8450,"516093",6,29,1,1,6,0,22000,42,5280,2,0
"223",2004,2200,"251000",42,49,1,2,6,0,35000,12,7870,4,NA
"224",2004,7010,"492011",36,31,1,1,3,0,37000,12,4170,3,NA
"225",2004,4760,"412031",24,57,1,2,1,3,40000,31,4770,3,1
"226",2004,4220,"37201X",5,57,1,1,1,0,52000,33,1180,3,1
"227",2004,4700,"411011",53,38,1,2,4,0,22000,42,4970,2,0
"228",2004,6230,"472031",13,34,1,1,6,0,4000,31,770,1,0
"229",2004,9130,"533030",37,59,1,1,1,0,38000,31,9370,2,0
"230",2004,4710,"411012",6,30,7,1,1,0,45000,42,4190,2,0
"231",2004,9130,"533030",13,38,2,1,1,0,35000,31,4870,3,1
"232",2004,3220,"291126",12,43,7,1,1,2,30000,31,8190,4,0
"233",2004,800,"132011",32,41,1,2,4,0,38000,41,2290,4,0
"234",2004,7240,"493050",25,42,1,1,1,0,18800,11,8880,2,0
"235",2004,7950,"514031",17,54,1,2,4,0,11000,21,2370,2,0
"236",2004,7800,"513011",39,39,1,2,1,0,10000,21,7870,3,1
"237",2004,4220,"37201X",53,28,1,1,6,0,15000,42,9170,3,1
"238",2004,4850,"414010",4,50,1,1,4,0,50000,41,4170,6,1
"239",2004,10,"111011",27,46,1,2,1,0,30000,22,2390,3,0
"240",2004,3600,"311010",48,39,7,2,1,3,1600,33,8170,1,NA
"241",2004,5700,"436010",8,48,1,2,1,0,30100,41,7870,3,NA
"242",2004,3640,"319091",12,30,1,2,6,0,18500,31,7980,4,NA
"243",2004,6720,"474041",42,23,1,1,6,0,26030,12,2190,3,1
"244",2004,50,"112020",49,46,1,1,1,0,140000,41,7290,5,NA
"245",2004,1530,"172XXX",51,34,1,2,6,0,43010,31,7290,5,0
"246",2004,6050,"4520XX",27,38,1,1,1,0,50120,22,180,4,1
"247",2004,7700,"511011",55,41,1,2,4,0,38000,21,2370,2,NA
"248",2004,4250,"373010",23,64,1,2,5,0,900,11,9160,4,NA
"249",2004,5110,"433021",45,38,1,2,1,0,24000,31,8190,3,1
"250",2004,710,"131111",48,31,1,1,1,0,50000,33,7390,3,0
"251",2004,4760,"412031",30,46,1,2,1,0,41000,41,4770,5,1
"252",2004,4760,"412031",48,63,1,1,1,0,28100,33,4790,6,1
"253",2004,4720,"412010",26,65,1,2,1,0,16700,21,4970,2,0
"254",2004,6350,"472111",42,22,1,1,6,0,57000,12,570,4,1
"255",2004,8320,"516031",51,54,2,2,6,0,24000,31,1680,3,1
"256",2004,4600,"399011",13,29,1,2,1,0,58000,31,8470,4,1
"257",2004,20,"111021",48,31,1,1,6,0,60000,33,770,5,1
"258",2004,2310,"252020",18,31,1,2,1,0,13000,21,7860,6,1
"259",2004,6040,"452041",48,47,1,1,1,2,21500,33,4970,5,1
"260",2004,9130,"533030",45,34,2,1,1,0,32000,31,6170,2,0
"261",2004,9620,"537062",34,58,1,1,1,2,90000,12,6290,2,1
"262",2004,3600,"311010",24,28,1,2,1,0,21100,31,8190,2,NA
"263",2004,5700,"436010",6,55,1,2,4,0,39000,42,7390,3,NA
"264",2004,4220,"37201X",13,42,1,2,3,0,20000,31,7690,1,0
"265",2004,5160,"433071",39,39,1,2,1,0,2000,21,6870,2,0
"266",2004,350,"119111",17,40,1,2,1,0,30000,21,8190,4,0
"267",2004,5120,"433031",42,38,1,2,1,0,35000,12,7290,3,1
"268",2004,4230,"372012",29,48,1,2,1,0,5000,22,9290,3,1
"269",2004,4700,"411011",8,41,1,2,1,0,32000,41,5090,3,1
"270",2004,800,"132011",47,29,1,2,1,0,42100,32,7280,5,0
"271",2004,3600,"311010",23,73,1,2,1,0,12300,11,8170,1,NA
"272",2004,2200,"251000",50,64,1,2,1,3,14300,11,7870,6,NA
"273",2004,3720,"331021",37,34,1,1,1,0,57000,31,9470,4,NA
"274",2004,5820,"439022",27,19,1,2,6,0,3000,22,7870,3,1
"275",2004,9130,"533030",55,51,1,1,4,0,40000,21,6170,3,1
"276",2004,5600,"435061",19,58,1,1,4,0,21000,22,4670,1,0
"277",2004,1460,"172141",10,37,1,1,1,0,53000,31,7290,3,0
"278",2004,4510,"395012",47,52,1,2,4,0,13700,32,8980,2,NA
"279",2004,4230,"372012",12,57,1,2,1,2,7000,31,9290,1,0
"280",2004,3010,"291020",36,27,1,1,1,0,110000,12,7980,7,0
"281",2004,6330,"472080",4,44,1,1,1,3,26000,41,770,1,0
"282",2004,4220,"37201X",36,24,1,1,6,3,16000,12,7690,1,0
"283",2004,4620,"399030",42,39,1,2,1,0,5000,12,8590,3,NA
"284",2004,2850,"273043",19,37,1,1,1,0,40000,22,6470,5,0
"285",2004,310,"119051",48,32,1,1,3,0,45000,33,8680,5,1
"286",2004,2310,"252020",6,46,1,2,1,0,26500,42,7860,5,0
"287",2004,4700,"411011",12,34,7,1,1,0,37000,31,5070,3,1
"288",2004,8960,"51919X",21,38,1,2,6,0,23000,32,2390,3,NA
"289",2004,20,"111021",30,53,1,1,1,0,42150,41,4670,5,1
"290",2004,4600,"399011",56,53,1,2,1,0,9600,41,9290,5,1
"291",2004,2430,"254021",18,57,1,2,4,0,31000,21,6770,6,NA
"292",2004,4850,"414010",42,58,1,1,1,0,23590,12,4090,2,0
"293",2004,5700,"436010",6,31,2,2,1,0,17000,42,7070,3,NA
"294",2004,1410,"172070",34,42,1,1,1,0,65000,12,3390,3,0
"295",2004,8140,"514120",51,41,1,1,1,0,17000,31,3170,2,0
"296",2004,6420,"472141",24,33,7,1,1,3,24400,31,770,2,1
"297",2004,50,"112020",8,22,1,2,4,0,31000,41,6470,6,NA
"298",2004,850,"132052",37,45,1,1,1,0,170000,31,6990,6,1
"299",2004,9130,"533030",17,62,1,1,1,0,36400,21,4690,2,0
"300",2004,4960,"419099",38,60,1,2,1,0,25400,22,9170,5,NA
