"","YEAR","OCC","OCCSOC","STATEFIP","AGE","RACE","SEX","MARST","CITIZEN","INCTOT","REGION","IND","EducAttainment","Overeducation"
"62",2009,7330,"49904X",17,57,1,1,1,0,59100,21,2490,1,0
"63",2009,4250,"373010",40,49,1,1,6,0,18000,33,7770,2,NA
"64",2009,3800,"333010",48,29,1,1,6,0,39000,33,9470,3,NA
"65",2009,3130,"291111",50,42,1,2,1,0,70000,11,8190,5,NA
"66",2009,2010,"211020",17,49,7,2,4,0,14700,21,8370,2,NA
"67",2009,800,"132011",4,24,1,2,1,0,15000,41,7380,5,0
"68",2009,6260,"472061",51,34,2,1,1,0,34000,31,770,2,1
"69",2009,910,"132070",42,49,6,2,1,2,44000,12,6880,3,1
"70",2009,7200,"493023",39,27,1,1,6,0,12000,21,8770,3,1
"71",2009,1410,"172070",18,46,1,1,1,0,1e+05,21,9590,5,0
"72",2009,20,"111021",51,56,1,1,1,0,40040,31,5180,5,1
"73",2009,1000,"1510XX",26,38,1,2,1,0,65000,21,3570,4,NA
"74",2009,5840,"439041",51,72,1,2,4,0,47200,31,6990,2,0
"75",2009,7840,"513092",18,44,1,2,1,0,30000,21,5380,1,0
"76",2009,3920,"339030",54,63,1,1,4,0,36000,31,7070,2,NA
"77",2009,4620,"399030",6,44,2,2,4,0,48000,42,8590,6,NA
"78",2009,5360,"434161",35,39,1,1,1,0,97800,41,6670,3,1
"79",2009,4720,"412010",12,20,2,2,6,0,10700,31,5380,3,1
"80",2009,4700,"411011",18,25,1,2,1,0,45000,21,5080,5,1
"81",2009,5120,"433031",9,57,1,2,1,0,50000,11,670,3,1
"82",2009,3130,"291111",54,57,1,2,1,0,45000,31,8190,3,NA
"83",2009,6260,"472061",6,32,1,1,6,0,33800,42,770,2,1
"84",2009,4720,"412010",19,18,1,2,6,0,15000,22,4880,3,1
"85",2009,4710,"411012",47,60,1,2,1,0,67000,32,6990,2,0
"86",2009,2540,"259041",55,46,1,2,1,0,15000,21,7860,3,NA
"87",2009,4600,"399011",17,46,6,2,1,2,6000,21,7860,3,1
"88",2009,5160,"433071",4,56,1,2,1,0,15000,41,6870,2,0
"89",2009,5700,"436010",48,28,1,2,6,0,27500,33,7890,2,NA
"90",2009,430,"1191XX",55,39,1,2,1,0,60000,21,6290,3,NA
"91",2009,5400,"434171",35,30,1,2,6,0,11000,41,8090,3,1
"92",2009,7720,"512020",28,57,2,2,3,0,22000,32,3470,1,0
"93",2009,4020,"352010",48,24,1,1,1,0,23000,33,8680,2,1
"94",2009,5240,"434051",17,20,1,2,1,0,12000,21,7590,3,1
"95",2009,420,"119151",24,62,1,2,1,0,73900,31,8370,7,1
"96",2009,9120,"533020",36,52,1,2,1,0,25000,12,7860,2,NA
"97",2009,2200,"251000",44,21,1,2,6,0,9000,11,7870,5,NA
"98",2009,2600,"271010",42,66,1,2,6,3,-1800,12,8560,5,1
"99",2009,1320,"172011",53,54,1,1,1,0,88390,42,3580,5,0
"100",2009,4500,"395011",51,49,6,2,1,2,82000,31,8970,1,NA
"101",2009,1430,"172110",47,55,1,1,1,0,131030,32,3960,6,1
"102",2009,2200,"251000",42,64,1,1,6,0,63200,12,7870,6,NA
"103",2009,5100,"433011",12,42,1,1,1,0,3500,31,7590,3,1
"104",2009,3130,"291111",48,27,1,2,6,0,88000,33,8190,5,NA
"105",2009,2100,"2310XX",5,39,1,1,1,0,137000,33,7270,7,0
"106",2009,7150,"493021",6,30,1,1,1,0,14400,42,8770,1,0
"107",2009,2310,"252020",5,25,2,2,6,0,11000,33,7860,5,0
"108",2009,2830,"273041",53,66,1,1,1,0,58000,42,6470,5,0
"109",2009,4720,"412010",19,20,1,2,6,0,5100,22,4970,3,1
"110",2009,2830,"273041",34,59,1,2,1,0,8000,12,6480,5,0
"111",2009,10,"1110XX",25,43,1,1,1,0,30000,11,770,5,0
"112",2009,7020,"492020",13,38,1,1,1,3,78000,31,3990,1,0
"113",2009,4020,"352010",41,16,1,1,6,0,400,42,8680,1,0
"114",2009,6350,"472111",55,25,1,1,6,0,48000,21,770,3,1
"115",2009,7810,"513020",55,54,1,1,1,0,48000,21,1180,3,1
"116",2009,9130,"533030",53,57,1,1,1,0,6000,42,4690,4,1
"117",2009,1020,"151030",17,41,6,1,2,3,50000,21,7380,5,NA
"118",2009,5100,"433011",47,39,1,1,1,0,15000,32,7590,2,0
"119",2009,5700,"436010",42,69,1,2,1,0,51900,12,2870,3,NA
"120",2009,4720,"412010",6,47,1,1,1,0,53000,42,8590,3,1
"121",2009,710,"131111",6,46,1,2,1,0,10000,42,7390,6,1
"122",2009,4030,"352021",47,51,1,2,4,0,15000,32,8270,2,1
"123",2009,4850,"414010",12,61,1,1,6,0,76300,31,4585,5,1
"124",2009,5120,"433031",29,51,1,1,1,0,36000,22,8380,5,1
"125",2009,8640,"519010",36,20,8,1,1,0,35000,12,1170,3,1
"126",2009,310,"119051",26,50,1,2,1,0,30000,21,8680,2,0
"127",2009,1020,"151030",13,30,1,1,1,0,130200,31,7380,5,NA
"128",2009,3510,"292071",39,50,1,2,1,0,45000,21,8270,3,NA
"129",2009,7810,"513020",39,38,1,1,1,0,52000,21,1180,2,1
"130",2009,6350,"472111",6,22,7,1,6,0,8000,42,8790,3,1
"131",2009,9120,"533020",6,39,1,2,1,2,29000,42,7860,2,NA
"132",2009,8950,"519198",42,31,1,1,6,0,31200,12,1270,2,1
"133",2009,5000,"431011",37,52,1,1,1,0,29000,31,3890,1,0
"134",2009,4700,"411011",6,30,1,2,1,2,18000,42,5170,2,0
"135",2009,4920,"419020",9,32,1,1,1,0,38000,11,7070,6,1
"136",2009,5600,"435061",29,52,1,2,1,0,34000,22,8370,2,0
"137",2009,4110,"353031",17,58,1,1,6,0,38630,21,8660,2,1
"138",2009,7330,"49904X",12,57,1,1,1,0,60000,31,3960,3,1
"139",2009,2310,"252020",4,44,1,2,4,0,42100,41,7860,5,0
"140",2009,3010,"291020",31,64,1,1,1,0,80000,22,7980,7,0
"141",2009,1040,"151041",55,33,1,1,1,0,31500,21,7380,2,NA
"142",2009,4020,"352010",47,21,1,1,6,0,450,32,8680,3,1
"143",2009,4500,"395011",48,32,2,1,4,0,35000,33,8970,3,NA
"144",2009,3600,"311010",47,22,1,2,6,0,3000,32,8190,3,NA
"145",2009,4850,"414010",42,56,1,2,1,0,160000,12,1870,5,1
"146",2009,3910,"339021",25,55,1,2,1,0,102000,11,9370,6,1
"147",2009,6200,"471011",26,29,1,1,6,0,40000,21,770,2,0
"148",2009,50,"112020",48,41,1,1,1,0,104100,33,3390,5,NA
"149",2009,3130,"291111",51,40,1,2,1,0,45600,31,7970,5,NA
"150",2009,1020,"151030",51,28,1,1,6,0,79000,31,7290,6,NA
"151",2009,7330,"49904X",21,48,1,1,4,0,46000,32,2870,4,1
"152",2009,4920,"419020",18,51,1,1,1,0,40000,21,7070,3,1
"153",2009,3400,"292041",25,19,1,1,6,0,8000,11,8180,3,NA
"154",2009,200,"119011",19,38,1,1,1,0,125000,22,180,3,NA
"155",2009,2000,"211010",26,20,1,2,6,0,3000,21,7870,3,NA
"156",2009,9130,"533030",29,40,1,1,1,0,34600,22,4090,2,0
"157",2009,3320,"292030",34,56,1,2,1,2,50000,12,8190,3,NA
"158",2009,2630,"271020",48,31,1,2,4,0,60800,33,7890,5,NA
"159",2009,4720,"412010",34,29,1,2,2,0,12000,12,4880,1,0
"160",2009,4760,"412031",26,48,1,2,1,0,17270,21,5390,3,1
"161",2009,4610,"399021",12,19,1,2,6,0,5300,31,8170,1,NA
"162",2009,4600,"399011",48,47,1,2,1,0,2500,33,8470,2,0
"163",2009,4800,"413011",42,37,1,2,1,0,33900,12,7280,4,1
"164",2009,4810,"413021",42,69,1,1,1,0,46100,12,6990,4,1
"165",2009,6130,"454020",55,40,1,1,4,0,30000,21,270,2,0
"166",2009,4760,"412031",6,59,5,1,6,0,60000,42,4680,5,1
"167",2009,5000,"431011",29,58,1,2,1,0,24000,22,8180,2,0
"168",2009,9130,"533030",48,47,2,1,1,0,50000,33,6170,2,0
"169",2009,2340,"253000",13,58,1,1,1,0,104000,31,9380,5,NA
"170",2009,1060,"151061",37,47,1,2,4,0,47000,31,7870,6,NA
"171",2009,7010,"492011",36,45,1,1,1,0,55000,12,3190,3,NA
"172",2009,4600,"399011",40,28,1,2,4,0,12000,33,8470,2,0
"173",2009,5110,"433021",6,25,1,2,6,0,32000,42,8190,4,1
"174",2009,4510,"395012",34,84,1,1,4,0,25000,12,8980,2,NA
"175",2009,4610,"399021",26,34,2,2,1,0,32900,21,8290,2,NA
"176",2009,2710,"272012",15,50,1,1,1,0,158800,42,6670,5,0
"177",2009,6200,"471011",42,39,1,1,6,0,30000,12,770,4,1
"178",2009,5160,"433071",53,27,1,2,6,0,18000,42,6880,2,0
"179",2009,700,"131081",33,52,1,1,1,0,50000,11,4580,5,0
"180",2009,430,"1191XX",48,45,1,1,1,0,131000,33,3380,5,NA
"181",2009,5620,"435081",13,22,2,2,4,0,32000,31,9670,2,NA
"182",2009,4540,"396020",26,61,1,2,5,0,19000,21,8570,4,NA
"183",2009,4800,"413011",12,33,1,1,1,0,27100,31,6470,4,1
"184",2009,4850,"414010",34,43,1,1,6,0,95000,12,4470,6,1
"185",2009,8320,"516031",9,49,6,2,1,2,22000,11,6070,4,1
"186",2009,6260,"472061",36,40,1,1,1,3,25000,12,770,3,1
"187",2009,4110,"353031",12,37,1,2,6,0,14900,31,8680,4,1
"188",2009,5700,"436010",39,50,1,2,4,0,40000,21,4670,3,NA
"189",2009,4430,"393090",41,47,1,2,4,0,20000,42,8660,3,NA
"190",2009,7330,"49904X",26,26,1,1,6,0,42000,21,4480,4,1
"191",2009,4700,"411011",13,65,1,1,1,0,42000,31,5370,4,1
"192",2009,220,"119021",8,57,1,1,1,0,59000,41,770,5,1
"193",2009,8420,"516064",37,46,2,2,6,0,14600,31,1470,3,1
"194",2009,7720,"512020",45,52,1,2,1,0,22000,31,3390,2,0
"195",2009,5850,"439051",17,45,7,1,1,0,65000,21,6990,2,0
"196",2009,4610,"399021",12,35,1,2,1,0,12000,31,8170,3,NA
"197",2009,1550,"173020",37,58,8,1,1,2,14600,31,3390,5,NA
"198",2009,5240,"434051",48,25,1,1,6,0,13240,33,6770,3,1
"199",2009,5120,"433031",12,47,1,2,1,0,35000,31,7870,3,1
"200",2009,8140,"514120",48,60,1,1,1,0,31000,33,770,2,0
"201",2009,3300,"292010",39,45,6,2,1,2,47000,21,8190,5,NA
"202",2009,5400,"434171",28,49,2,2,1,0,35000,32,6670,2,0
"203",2009,6260,"472061",48,45,1,1,6,3,12800,33,770,1,0
"204",2009,50,"112020",6,51,1,2,3,0,60000,42,6870,4,NA
"205",2009,7330,"49904X",51,55,1,1,1,0,50000,31,2880,2,0
"206",2009,1820,"193030",36,55,1,2,6,0,50000,12,8080,7,NA
"207",2009,2630,"271020",13,57,1,1,1,0,70300,31,1880,5,NA
"208",2009,1300,"171010",6,48,1,1,1,0,80000,42,7290,6,NA
"209",2009,5240,"434051",18,38,1,1,6,0,33000,21,7680,3,1
"210",2009,20,"111021",55,32,1,2,1,0,43000,21,3190,5,1
"211",2009,4760,"412031",17,31,1,2,4,0,42500,21,5170,5,1
"212",2009,4520,"395090",12,31,1,2,6,0,22000,31,8980,1,NA
"213",2009,830,"132041",18,23,1,2,1,0,26000,21,3890,5,0
"214",2009,4230,"372012",13,81,2,2,6,0,13800,31,9290,2,1
"215",2009,9620,"537062",37,43,1,1,6,2,17300,31,1680,1,0
"216",2009,6230,"472031",6,34,7,1,1,3,40000,42,770,3,1
"217",2009,430,"1191XX",39,47,1,1,1,0,45000,21,1990,5,NA
"218",2009,9640,"537064",5,55,1,2,1,0,32400,33,2680,3,1
"219",2009,6240,"472040",27,61,1,1,1,0,35000,22,770,3,1
"220",2009,1010,"151021",51,64,1,1,1,0,23400,31,4170,4,NA
"221",2009,6260,"472061",26,32,2,1,6,0,20000,21,7580,3,1
"222",2009,7140,"493011",16,34,1,1,1,0,138200,41,7580,3,NA
"223",2009,50,"112020",12,58,1,2,1,0,42000,31,7380,5,NA
"224",2009,4230,"372012",8,39,1,2,1,0,4000,41,9290,2,1
"225",2009,4760,"412031",6,43,1,1,1,3,7000,42,5170,5,1
"226",2009,2100,"2310XX",6,64,1,1,6,0,60000,42,7270,6,0
"227",2009,6260,"472061",29,53,1,1,4,0,27000,22,770,2,1
"228",2009,6350,"472111",4,24,1,1,1,0,52000,41,770,2,0
"229",2009,4760,"412031",47,23,1,2,4,0,12000,32,4790,3,1
"230",2009,940,"132082",41,52,1,2,4,0,54200,42,7280,3,1
"231",2009,2010,"211020",1,66,1,2,4,0,31900,32,8270,6,NA
"232",2009,7700,"511011",6,46,3,2,5,3,16500,42,4470,2,NA
"233",2009,800,"132011",36,26,1,2,1,0,32200,12,7280,6,1
"234",2009,3940,"339091",36,51,7,2,1,0,12000,12,9470,1,0
"235",2009,5700,"436010",19,56,1,2,5,0,26000,22,8270,2,NA
"236",2009,2310,"252020",6,33,6,1,1,3,79500,42,7860,6,1
"237",2009,9620,"537062",4,61,1,1,1,0,6000,41,4970,4,1
"238",2009,1020,"151030",53,49,5,2,1,0,35000,42,7390,5,NA
"239",2009,4030,"352021",36,19,1,2,6,0,6300,12,4970,2,1
"240",2009,7200,"493023",12,61,6,1,6,2,35000,31,7080,1,0
"241",2009,1350,"172041",42,32,8,1,6,0,40000,12,2290,3,0
"242",2009,5700,"436010",10,54,2,2,6,0,76000,31,2290,2,NA
"243",2009,4700,"411011",17,58,1,1,1,0,38500,21,4690,2,0
"244",2009,2200,"251000",8,32,1,2,1,0,20000,41,7870,6,NA
"245",2009,7750,"512090",6,58,6,2,1,2,15000,42,3580,5,1
"246",2009,5860,"439061",1,54,2,2,4,0,45000,32,4790,3,1
"247",2009,3800,"333010",36,32,1,1,1,0,36000,12,9470,2,NA
"248",2009,8000,"514033",42,36,1,1,6,0,13000,12,4770,1,0
"249",2009,5010,"432011",53,41,2,2,4,0,20000,42,8660,2,0
"250",2009,7240,"493050",26,26,1,1,6,0,13000,21,8880,2,0
"251",2009,1530,"1721YY",12,57,1,1,4,0,169000,31,570,6,1
"252",2009,7330,"49904X",18,38,1,1,1,0,48000,21,2780,2,0
"253",2009,8940,"519197",40,30,1,1,1,0,62000,33,2380,3,1
"254",2009,5510,"435021",6,61,1,1,1,3,20000,42,6380,2,0
"255",2009,2200,"251000",36,67,1,1,1,0,199600,12,7870,7,NA
"256",2009,5620,"435081",20,38,1,2,4,0,150,22,5270,1,NA
"257",2009,4130,"3590XX",21,19,1,1,6,0,350,32,8680,3,1
"258",2009,3130,"291111",4,31,1,1,6,0,72000,41,8190,5,NA
"259",2009,430,"1191XX",20,65,1,1,1,0,51000,22,2980,2,NA
"260",2009,2310,"252020",5,34,1,2,1,0,38000,33,7860,5,0
"261",2009,3600,"311010",35,59,1,2,5,3,14000,41,8170,2,NA
"262",2009,3600,"311010",48,73,2,2,6,0,18200,33,8170,1,NA
"263",2009,4230,"372012",17,36,2,1,6,0,31000,21,8190,2,1
"264",2009,3600,"311010",36,52,1,2,4,0,19900,12,8170,2,NA
"265",2009,7340,"499042",34,39,1,1,1,0,40000,12,8190,2,0
"266",2009,2430,"254021",25,60,1,2,1,0,87000,11,7870,7,NA
"267",2009,620,"131070",29,60,1,1,1,0,345000,22,3490,6,NA
"268",2009,9130,"533030",17,54,6,1,1,3,34000,21,6170,5,1
"269",2009,4600,"399011",38,56,1,2,1,0,37400,22,8470,3,1
"270",2009,2020,"211090",42,56,1,2,1,0,40000,12,8370,6,NA
"271",2009,800,"132011",17,49,1,1,1,0,10510,21,7290,6,1
"272",2009,6350,"472111",12,24,1,1,1,0,48000,31,9470,3,1
"273",2009,6230,"472031",8,36,1,1,6,3,47000,41,770,1,0
"274",2009,10,"1110XX",42,60,1,1,1,0,186000,12,7290,6,1
"275",2009,3920,"339030",21,86,1,1,1,0,20260,32,7680,3,NA
"276",2009,350,"119111",6,48,7,1,6,0,90000,42,8190,4,0
"277",2009,3920,"339030",36,60,1,2,1,2,9600,12,7680,1,NA
"278",2009,5700,"436010",36,53,1,2,1,0,45000,12,9480,2,NA
"279",2009,9720,"537081",13,40,8,1,6,0,46000,31,4280,1,0
"280",2009,3920,"339030",4,18,1,1,6,3,45000,41,7680,2,NA
"281",2009,2910,"274021",36,29,2,1,1,0,45000,12,8560,4,1
"282",2009,3600,"311010",48,33,6,2,4,3,31200,33,8180,3,NA
"283",2009,210,"119012",6,51,1,1,1,0,330000,42,170,5,NA
"284",2009,9350,"536021",12,30,2,2,6,0,10000,31,9090,3,1
"285",2009,50,"112020",9,55,1,2,6,0,252200,11,4990,6,NA
"286",2009,600,"131051",6,26,8,1,6,0,88050,42,770,5,0
"287",2009,1550,"173020",16,55,1,2,1,0,11000,41,3380,2,NA
"288",2009,3800,"333010",21,30,1,1,1,0,22500,32,9470,4,NA
"289",2009,5120,"433031",42,66,1,2,1,0,39600,12,9160,3,1
"290",2009,8310,"516021",12,71,2,1,1,2,40100,31,9070,1,0
"291",2009,10,"1110XX",6,60,1,1,4,0,68000,42,9190,5,0
"292",2009,4760,"412031",47,28,1,2,6,0,12000,32,5070,2,1
"293",2009,8960,"5191XX",26,25,1,1,6,0,30000,21,180,2,NA
"294",2009,430,"1191XX",19,65,1,2,1,0,12000,22,6370,2,NA
"295",2009,3740,"332011",12,33,8,1,1,0,36900,31,9470,3,NA
"296",2009,5510,"435021",39,74,1,1,1,0,34420,21,6380,2,0
"297",2009,2310,"252020",25,30,1,1,6,0,55000,11,7860,6,1
"298",2009,7700,"511011",39,60,1,2,4,0,39000,21,3570,3,NA
"299",2009,2310,"252020",32,62,1,2,4,0,60030,41,7860,6,1
"300",2009,4220,"37201X",8,31,1,2,1,3,8300,41,7690,1,0
