"","YEAR","OCC","OCCSOC","STATEFIP","AGE","RACE","SEX","MARST","CITIZEN","INCTOT","REGION","IND","EducAttainment","Overeducation"
"101",2005,2540,"259041",35,52,8,2,1,0,15000,41,7860,4,NA
"102",2005,4110,"353031",25,16,1,2,6,0,1000,11,8680,1,0
"103",2005,5000,"431011",13,37,1,1,1,0,130500,31,5080,5,1
"104",2005,4250,"373010",42,49,7,1,2,3,9000,12,7770,1,NA
"105",2005,9130,"533030",18,48,1,1,4,0,48500,21,9090,1,0
"106",2005,1320,"172011",48,46,1,1,1,0,85400,33,3580,5,0
"107",2005,5700,"436010",44,55,1,2,1,0,21400,11,8190,3,NA
"108",2005,1430,"172110",6,55,6,1,1,2,150000,42,3360,6,1
"109",2005,6200,"471011",6,45,1,1,1,0,45000,42,770,2,0
"110",2005,5930,"439XXX",48,48,1,2,1,0,27000,33,7870,3,NA
"111",2005,620,"131070",12,58,1,2,4,0,60000,31,7390,3,NA
"112",2005,5700,"436010",32,20,1,2,6,0,22000,41,7070,3,NA
"113",2005,4820,"413031",36,48,1,1,1,0,510000,12,6870,5,0
"114",2005,6230,"472031",26,59,1,1,1,0,30000,21,770,2,0
"115",2005,4950,"419091",16,31,1,2,1,0,4500,41,5690,3,1
"116",2005,8500,"517011",41,23,1,1,6,0,24000,42,3890,3,1
"117",2005,6420,"472141",41,42,1,1,1,0,25000,42,770,1,0
"118",2005,1100,"151071",8,44,1,1,1,0,53000,41,7870,5,NA
"119",2005,2750,"272040",6,55,1,1,1,0,85000,42,8560,5,NA
"120",2005,2540,"259041",42,28,1,2,1,0,11000,12,8390,5,NA
"121",2005,2340,"253000",39,24,6,2,1,3,5500,21,7890,5,NA
"122",2005,5700,"436010",6,45,1,2,1,0,43000,42,7860,3,NA
"123",2005,4760,"412031",10,70,1,2,5,0,30530,31,5170,2,1
"124",2005,1550,"173020",32,40,1,2,4,0,23800,41,2370,3,NA
"125",2005,5530,"435041",17,38,2,1,1,0,66000,21,580,4,1
"126",2005,4920,"419020",12,45,1,2,6,0,185000,31,7070,5,1
"127",2005,3540,"299000",4,21,1,1,6,0,27000,41,4690,3,NA
"128",2005,320,"119061",33,45,1,1,1,0,65000,11,9080,6,NA
"129",2005,4220,"37201X",48,48,2,2,4,0,10700,33,7580,1,0
"130",2005,4720,"412010",48,24,1,2,6,0,12600,33,4970,1,0
"131",2005,2320,"252030",48,49,1,2,1,0,32000,33,7860,5,0
"132",2005,3060,"291060",47,40,1,2,1,0,117400,32,7970,7,NA
"133",2005,220,"119021",25,26,1,1,6,0,70000,11,770,5,1
"134",2005,4220,"37201X",26,23,1,1,1,0,15000,21,7580,4,1
"135",2005,8550,"5170XX",51,55,2,1,1,0,40000,31,3890,1,NA
"136",2005,6840,"475040",54,53,1,1,1,0,34000,31,380,1,NA
"137",2005,3920,"339030",53,20,1,1,1,0,17300,42,7680,2,NA
"138",2005,5700,"436010",22,39,1,2,1,0,15000,33,9160,3,NA
"139",2005,3600,"311010",19,61,1,2,1,0,16000,22,8390,3,NA
"140",2005,800,"132011",25,24,1,1,6,0,52000,11,7270,5,0
"141",2005,4760,"412031",20,21,1,1,6,0,28000,22,4870,2,1
"142",2005,5400,"434171",26,61,1,2,1,0,15800,21,8370,2,0
"143",2005,5860,"439061",29,48,2,2,6,0,20000,22,9380,2,0
"144",2005,7700,"511011",34,60,1,1,1,2,90001,12,3980,3,NA
"145",2005,4600,"399011",48,27,2,2,1,0,2800,33,8470,1,0
"146",2005,3630,"319011",34,31,1,1,1,2,24000,12,8990,3,NA
"147",2005,5620,"435081",26,54,1,1,1,0,31000,21,3980,2,NA
"148",2005,20,"111021",12,26,1,1,6,0,35000,31,5370,3,0
"149",2005,5700,"436010",48,54,8,2,5,0,40000,33,4870,6,NA
"150",2005,5700,"436010",42,53,1,2,1,0,40000,12,7270,2,NA
"151",2005,4760,"412031",42,62,1,2,1,0,31600,12,5070,2,1
"152",2005,5930,"439XXX",6,45,7,1,6,3,20000,42,770,1,NA
"153",2005,7220,"493040",31,54,1,1,1,0,48000,22,6080,1,0
"154",2005,4020,"352010",50,37,1,2,1,3,19000,11,7880,2,1
"155",2005,4720,"412010",13,22,2,2,6,0,20800,31,4970,2,0
"156",2005,9120,"533020",39,67,1,2,6,0,14000,21,7860,2,NA
"157",2005,560,"131041",36,52,1,2,1,0,31300,12,9570,4,0
"158",2005,4220,"37201X",41,44,1,1,1,0,16600,42,7690,2,0
"159",2005,3000,"291011",6,50,1,2,1,0,38500,42,7990,7,0
"160",2005,120,"113031",34,55,1,1,1,0,145500,12,3190,5,0
"161",2005,4510,"395012",26,60,1,2,4,2,3700,21,8980,2,NA
"162",2005,4840,"413099",17,41,1,1,1,0,93000,21,7380,6,NA
"163",2005,4220,"37201X",46,68,1,1,1,0,15100,22,9470,2,0
"164",2005,5700,"436010",55,23,1,2,6,0,8000,21,6170,4,NA
"165",2005,5930,"439XXX",34,33,1,2,1,0,39000,12,2280,4,NA
"166",2005,2310,"252020",48,37,2,2,1,0,40000,33,7860,6,1
"167",2005,3820,"333021",15,61,4,2,1,0,24500,42,9470,2,0
"168",2005,4700,"411011",27,46,1,2,1,0,20800,22,4770,2,0
"169",2005,5700,"436010",13,20,1,2,6,0,17000,31,8190,2,NA
"170",2005,8220,"514XXX",34,38,7,1,4,2,21010,12,2980,3,NA
"171",2005,2150,"232090",11,30,1,2,1,0,35000,31,9190,6,NA
"172",2005,5840,"439041",37,67,1,2,1,0,19600,31,6990,3,1
"173",2005,1300,"171010",12,46,1,1,1,0,46000,31,7290,6,NA
"174",2005,5400,"434171",41,51,1,2,1,0,162000,42,8770,2,0
"175",2005,2310,"252020",42,55,1,1,1,0,75000,12,7860,6,1
"176",2005,110,"113021",26,48,1,1,1,0,89000,21,7870,5,0
"177",2005,9830,"559830",16,25,1,1,1,0,23700,41,9680,3,NA
"178",2005,9130,"533030",8,39,1,1,1,0,17300,41,4260,3,1
"179",2005,4320,"391021",37,58,1,2,1,0,2500,31,8980,3,NA
"180",2005,4950,"419091",47,59,1,1,1,0,14010,32,6470,5,1
"181",2005,430,"119190",17,41,1,1,1,0,90100,21,6290,5,NA
"182",2005,4230,"372012",12,51,2,2,1,3,12000,31,9290,2,1
"183",2005,5700,"436010",38,50,1,2,4,0,24000,22,7870,5,NA
"184",2005,4220,"37201X",48,33,1,2,1,3,480,33,7690,1,0
"185",2005,1020,"151030",12,47,1,1,1,0,68880,31,6990,5,NA
"186",2005,8130,"514111",51,48,1,2,1,0,35000,31,2170,2,0
"187",2005,7210,"493031",41,42,1,1,1,0,32000,42,6170,3,1
"188",2005,4110,"353031",29,25,1,2,4,0,5000,22,8680,1,0
"189",2005,4920,"419020",51,40,1,2,6,0,8000,31,7070,5,1
"190",2005,3900,"339011",6,59,7,1,1,0,42000,42,9090,2,0
"191",2005,6320,"47207X",53,68,1,1,1,0,78000,42,9590,3,NA
"192",2005,410,"119141",36,50,1,1,1,0,45110,12,7070,3,1
"193",2005,5120,"433031",16,36,1,2,1,0,36000,41,1870,3,1
"194",2005,4600,"399011",6,54,6,2,1,3,24000,42,8470,3,1
"195",2005,2630,"271020",19,46,1,2,1,0,24400,22,5470,2,NA
"196",2005,3300,"292010",17,25,1,2,6,0,42900,21,8190,6,NA
"197",2005,1100,"151071",12,38,2,1,1,0,60000,31,9590,4,NA
"198",2005,4700,"411011",19,51,1,2,1,0,19220,22,5380,3,1
"199",2005,4710,"411012",15,37,6,2,4,0,103600,42,6970,2,0
"200",2005,2630,"271020",39,32,1,2,1,0,30000,21,6480,5,NA
"201",2005,430,"119190",6,40,1,1,1,3,30000,42,8770,7,NA
"202",2005,5000,"431011",39,52,1,1,1,0,50000,21,2270,5,1
"203",2005,4920,"419020",5,24,1,1,1,0,6000,33,7070,5,1
"204",2005,4020,"352010",29,27,7,2,6,3,15000,22,8680,2,1
"205",2005,5250,"434061",54,42,1,2,1,0,60010,31,9480,4,0
"206",2005,20,"111021",26,29,1,2,6,0,30000,21,8680,2,0
"207",2005,6740,"474061",17,40,1,1,1,0,45000,21,6080,2,0
"208",2005,2310,"252020",13,39,1,2,1,0,41000,31,7860,6,1
"209",2005,3130,"291111",8,44,1,2,1,0,30000,41,8190,5,NA
"210",2005,5260,"434071",6,41,1,2,1,0,40000,42,9370,5,1
"211",2005,4020,"352010",6,24,1,1,6,3,10000,42,8680,1,0
"212",2005,2200,"251000",29,59,1,2,1,0,26000,22,7870,3,NA
"213",2005,9120,"533020",4,45,2,1,1,0,24000,41,7860,3,NA
"214",2005,3600,"311010",48,71,3,2,1,0,50400,33,8170,2,NA
"215",2005,410,"119141",42,34,1,1,1,0,120060,12,7070,5,1
"216",2005,3130,"291111",1,50,1,2,4,0,60000,32,8270,4,NA
"217",2005,6510,"472181",6,41,7,1,1,2,53000,42,770,2,1
"218",2005,4760,"412031",36,22,1,2,6,0,5200,12,5170,4,1
"219",2005,4700,"411011",36,55,1,1,1,0,25001,12,4970,2,0
"220",2005,2040,"212011",20,47,1,1,1,0,10000,22,9160,4,0
"221",2005,7610,"499098",6,34,1,1,1,0,29400,42,9590,2,0
"222",2005,110,"113021",4,26,1,2,6,0,53600,41,3590,5,0
"223",2005,9130,"533030",55,58,1,1,1,0,40800,21,6170,3,1
"224",2005,2100,"231011",37,52,1,2,1,0,175000,31,7270,7,0
"225",2005,6230,"472031",12,24,1,1,2,3,9500,31,770,3,1
"226",2005,9140,"533041",42,30,1,1,1,0,56000,12,6870,3,NA
"227",2005,3130,"291111",12,44,1,2,1,0,2700,31,7970,6,NA
"228",2005,4110,"353031",18,55,1,2,4,0,15200,21,8680,2,1
"229",2005,6230,"472031",9,39,1,1,1,0,45000,11,770,2,0
"230",2005,3400,"292041",6,36,1,2,1,0,44000,42,8180,3,NA
"231",2005,5700,"436010",1,56,1,2,1,0,52000,32,8190,5,NA
"232",2005,9140,"533041",36,50,8,1,1,2,45000,12,6190,1,NA
"233",2005,3650,"31909X",42,29,2,2,6,0,4850,12,8170,2,NA
"234",2005,4700,"411011",26,30,1,2,6,0,37000,21,5380,5,1
"235",2005,9120,"533020",13,40,1,2,1,0,13500,31,7860,3,NA
"236",2005,4130,"3590XX",18,49,1,2,1,0,2600,21,7860,6,1
"237",2005,2320,"252030",42,57,1,2,1,0,80000,12,7860,5,0
"238",2005,5700,"436010",6,56,1,2,1,0,6900,42,7280,2,NA
"239",2005,830,"132041",36,58,1,1,1,0,190500,12,7590,6,1
"240",2005,4250,"373010",21,52,1,1,1,0,37200,32,7770,4,NA
"241",2005,4700,"411011",22,37,1,2,6,0,52000,33,4970,2,0
"242",2005,9130,"533030",4,40,1,1,1,0,52000,41,4190,3,1
"243",2005,4700,"411011",21,38,1,1,6,0,35000,32,4190,2,0
"244",2005,560,"131041",5,27,2,2,6,0,27500,33,6870,5,0
"245",2005,3160,"291123",36,50,1,2,1,2,31240,12,8090,5,0
"246",2005,1040,"151041",51,25,1,1,6,0,45000,31,7380,5,NA
"247",2005,4220,"37201X",17,62,1,1,1,0,32000,21,7860,1,0
"248",2005,2200,"251000",36,79,7,1,1,2,18600,12,7870,4,NA
"249",2005,5120,"433031",36,61,1,2,4,0,39100,12,6870,3,1
"250",2005,6260,"472061",25,30,1,1,6,0,19600,11,770,3,1
"251",2005,3050,"291051",31,44,1,2,1,0,60000,22,5070,5,0
"252",2005,4030,"352021",18,18,1,1,6,0,3000,21,8680,2,1
"253",2005,4140,"359021",39,25,7,1,6,3,5000,21,8680,2,1
"254",2005,2440,"254031",46,32,1,2,6,0,20000,22,6770,5,NA
"255",2005,4230,"372012",17,58,1,2,1,0,16100,21,8270,2,1
"256",2005,310,"119051",12,42,1,2,1,0,23200,31,8680,3,1
"257",2005,2010,"211020",8,34,1,2,1,0,30004,41,8190,6,NA
"258",2005,4250,"373010",44,62,1,1,1,0,26000,11,8590,1,NA
"259",2005,320,"119061",21,48,1,1,1,0,65000,32,9080,4,NA
"260",2005,860,"132053",6,33,1,1,6,0,66000,42,6990,5,0
"261",2005,120,"113031",37,35,1,2,1,0,13400,31,6870,2,0
"262",2005,6200,"471011",37,47,1,1,1,0,60000,31,770,3,1
"263",2005,320,"119061",13,78,1,1,1,0,44000,31,9080,3,NA
"264",2005,3600,"311010",4,47,7,2,1,0,14300,41,7860,2,NA
"265",2005,3600,"311010",37,33,1,2,1,0,32000,31,7970,4,NA
"266",2005,7320,"499031",48,37,1,1,1,3,-5600,33,8880,1,0
"267",2005,4720,"412010",6,16,1,2,6,0,2300,42,4370,1,0
"268",2005,430,"119190",12,40,1,1,4,0,50000,31,6290,4,NA
"269",2005,8220,"514XXX",9,50,2,1,3,0,47100,11,2590,2,NA
"270",2005,8960,"5191XX",6,23,7,1,6,3,18000,42,6290,1,NA
"271",2005,4520,"395090",17,45,1,2,3,0,14801,21,8980,4,NA
"272",2005,5860,"439061",22,46,2,1,1,0,40000,33,9470,5,1
"273",2005,4220,"37201X",44,76,8,1,2,2,31000,11,8190,1,0
"274",2005,800,"132011",12,25,6,2,6,2,3400,31,7280,6,1
"275",2005,4850,"414010",6,52,1,2,1,0,26000,42,3980,4,1
"276",2005,4720,"412010",48,53,1,2,4,0,4800,33,4970,2,0
"277",2005,8740,"519061",26,53,1,1,1,0,50000,21,3390,2,0
"278",2005,6520,"472211",20,49,1,1,1,2,32700,22,3580,2,0
"279",2005,220,"119021",12,35,1,1,1,0,85000,31,770,5,1
"280",2005,7750,"512090",40,46,1,1,1,0,31000,33,3190,2,0
"281",2005,7800,"513011",25,49,8,1,1,3,9000,11,1280,1,0
"282",2005,2100,"231011",39,52,1,1,1,0,140500,21,7270,7,0
"283",2005,5930,"439XXX",34,43,1,2,1,0,4000,12,6480,2,NA
"284",2005,5330,"434131",8,21,1,1,6,0,26000,41,6890,4,1
"285",2005,3410,"292050",17,63,1,2,1,0,12000,21,5070,2,NA
"286",2005,4850,"414010",11,40,1,1,1,0,185000,31,4170,5,1
"287",2005,4760,"412031",27,34,1,2,1,0,10000,22,5280,5,1
"288",2005,4320,"391021",26,46,1,2,1,0,317000,21,8980,3,NA
"289",2005,4220,"37201X",48,58,7,1,1,3,25000,33,4280,1,0
"290",2005,8830,"519130",36,26,1,1,6,0,6000,12,9090,5,1
"291",2005,2330,"252040",6,40,1,2,1,0,231000,42,7860,3,NA
"292",2005,3400,"292041",25,34,1,1,1,0,50000,11,9470,3,NA
"293",2005,120,"113031",20,71,1,1,1,0,147000,22,6870,3,0
"294",2005,5560,"435053",25,54,1,1,1,0,53070,11,6370,4,1
"295",2005,5860,"439061",18,35,1,2,1,0,5200,21,4280,3,1
"296",2005,8260,"515023",12,32,1,1,1,0,34100,31,1990,4,NA
"297",2005,4760,"412031",53,56,1,2,1,0,6200,42,5370,3,1
"298",2005,6240,"472040",4,44,1,2,4,0,7000,41,770,3,1
"299",2005,3800,"333010",25,57,1,1,4,0,70000,11,9470,3,NA
"300",2005,5400,"434171",26,48,1,2,1,0,10000,21,7980,3,1
