"","YEAR","OCC","OCCSOC","STATEFIP","AGE","RACE","SEX","MARST","CITIZEN","INCTOT","REGION","IND","EducAttainment","Overeducation"
"160",2008,5240,"434051",20,30,7,2,1,3,22500,22,7590,1,0
"161",2008,430,"1191XX",18,53,1,1,4,0,52000,21,9470,3,NA
"162",2008,8300,"516011",24,49,1,2,3,0,29000,31,9290,5,1
"163",2008,7750,"512090",18,56,1,2,1,2,33000,21,3570,2,0
"164",2008,9620,"537062",25,56,1,1,1,0,60000,11,3990,3,1
"165",2008,9130,"533030",27,46,1,1,1,0,53200,22,1170,2,0
"166",2008,4850,"414010",31,47,1,2,1,0,35000,22,3390,2,0
"167",2008,910,"132070",48,63,1,1,1,0,69200,33,6870,6,1
"168",2008,130,"113040",32,60,1,2,3,2,48000,41,770,1,NA
"169",2008,2010,"211020",55,58,1,2,4,0,42000,21,8270,6,NA
"170",2008,5240,"434051",25,47,1,2,1,0,15000,11,6870,4,1
"171",2008,2140,"232011",10,30,1,2,1,0,28100,31,6990,2,0
"172",2008,4920,"419020",45,63,1,1,1,0,23200,31,7070,5,1
"173",2008,9510,"537021",39,45,1,1,4,0,80000,21,770,2,1
"174",2008,4030,"352021",40,18,1,1,6,0,4700,33,8680,1,0
"175",2008,430,"1191XX",51,39,1,1,1,0,132000,31,1390,6,NA
"176",2008,5700,"436010",6,26,7,2,6,0,23300,42,7270,3,NA
"177",2008,4700,"411011",28,27,1,1,1,0,45000,32,4970,3,1
"178",2008,3130,"291111",48,45,6,2,1,2,96000,33,8190,5,NA
"179",2008,4020,"352010",12,23,1,1,6,0,10000,31,8680,5,1
"180",2008,20,"111021",36,52,1,1,1,0,562000,12,6180,4,0
"181",2008,1300,"171010",36,51,1,1,1,0,93020,12,770,5,NA
"182",2008,1430,"172110",39,37,1,1,6,0,52800,21,2870,5,0
"183",2008,8740,"519061",6,44,1,1,1,0,70000,42,3570,2,0
"184",2008,4760,"412031",31,32,1,2,1,1,17000,22,5190,4,1
"185",2008,1000,"1510XX",25,34,1,1,1,0,150000,11,6890,5,NA
"186",2008,5240,"434051",13,65,2,1,1,0,57000,31,6370,2,0
"187",2008,5310,"434111",42,55,1,2,1,0,11700,12,7460,2,0
"188",2008,3850,"333050",51,45,1,2,6,0,122000,31,9470,6,NA
"189",2008,3750,"332020",30,51,1,2,1,0,85000,41,190,4,1
"190",2008,4220,"37201X",46,58,1,1,1,0,33600,22,7870,6,1
"191",2008,3200,"291124",13,29,1,2,1,0,50000,31,8190,5,1
"192",2008,4020,"352010",26,20,1,2,6,0,3700,21,8680,3,1
"193",2008,5860,"439061",12,39,1,2,1,0,7600,31,7770,3,1
"194",2008,1460,"172141",32,48,1,1,4,0,52000,41,3190,3,0
"195",2008,4620,"399030",9,47,1,2,1,0,17000,11,8590,5,NA
"196",2008,2100,"2310XX",36,34,1,1,1,0,57000,12,7270,7,0
"197",2008,4710,"411012",12,27,8,2,6,0,30000,31,7080,5,1
"198",2008,100,"113011",39,39,1,2,6,0,30000,21,9170,3,NA
"199",2008,5240,"434051",39,38,1,1,1,0,23800,21,7670,5,1
"200",2008,4960,"419099",25,35,1,2,1,0,70000,11,8270,6,NA
"201",2008,2310,"252020",13,28,1,2,1,0,16000,31,7860,2,0
"202",2008,4020,"352010",6,41,1,1,2,3,10000,42,8680,2,1
"203",2008,9120,"533020",36,67,2,2,6,3,18000,12,6290,3,NA
"204",2008,540,"131030",55,54,1,2,1,0,25800,21,6990,3,1
"205",2008,8960,"5191XX",42,67,1,1,5,0,58000,12,3980,5,NA
"206",2008,2550,"2590XX",16,41,3,1,6,0,28000,41,7860,3,NA
"207",2008,410,"119141",12,32,1,1,1,0,29500,31,7070,2,0
"208",2008,2310,"252020",55,54,1,1,1,0,68000,21,7860,6,1
"209",2008,4700,"411011",36,24,1,2,1,0,60520,12,5170,4,1
"210",2008,6260,"472061",47,41,7,1,1,3,25000,32,770,1,0
"211",2008,3130,"291111",12,43,1,2,4,0,427600,31,7970,7,NA
"212",2008,4700,"411011",48,45,1,1,4,0,90000,33,5380,5,1
"213",2008,940,"132082",39,31,1,1,1,3,15000,21,6990,3,1
"214",2008,5860,"439061",27,53,1,2,1,0,38700,22,9470,4,1
"215",2008,6200,"471011",48,53,1,1,1,0,90000,33,370,5,1
"216",2008,5620,"435081",6,20,1,1,6,0,10404,42,6390,3,NA
"217",2008,5600,"435061",48,53,8,2,1,0,54000,33,7880,5,1
"218",2008,9130,"533030",36,45,1,1,1,0,50000,12,4470,2,0
"219",2008,7010,"492011",13,54,1,1,1,0,57000,31,8790,5,NA
"220",2008,1020,"151030",6,26,6,1,6,3,80500,42,6680,6,NA
"221",2008,3160,"291123",18,31,1,2,1,0,39300,21,8090,7,0
"222",2008,4850,"414010",53,27,1,1,6,0,1e+05,42,2190,5,1
"223",2008,4320,"391021",16,33,1,1,6,0,20800,41,8980,2,NA
"224",2008,5120,"433031",12,45,1,2,3,3,13000,31,7580,3,1
"225",2008,2200,"251000",18,26,1,2,6,0,20000,21,7870,5,NA
"226",2008,7220,"493040",13,43,7,1,1,0,52000,31,4270,2,0
"227",2008,6720,"474041",37,51,1,1,4,0,25000,31,7290,6,1
"228",2008,4850,"414010",6,59,1,2,4,0,46000,42,4270,5,1
"229",2008,3300,"292010",37,51,1,2,1,0,10000,31,8290,1,NA
"230",2008,3160,"291123",5,35,8,2,4,0,47200,33,8090,4,0
"231",2008,4510,"395012",26,55,7,2,1,0,30000,21,8980,2,NA
"232",2008,9800,"551010",48,48,2,2,4,0,82000,33,9670,5,NA
"233",2008,5160,"433071",25,61,1,2,4,0,28000,11,6870,2,0
"234",2008,9130,"533030",13,53,1,1,1,0,110010,31,6170,2,0
"235",2008,50,"112020",12,25,1,2,6,0,26000,31,770,5,NA
"236",2008,2300,"252010",8,28,1,2,1,0,15000,41,8590,4,0
"237",2008,7750,"512090",6,47,1,2,4,0,18050,42,3080,2,0
"238",2008,2310,"252020",6,60,1,1,6,0,45000,42,7860,5,0
"239",2008,4140,"359021",27,50,1,2,1,0,10000,22,8680,2,1
"240",2008,4060,"353022",4,18,1,1,6,0,4000,41,8680,2,NA
"241",2008,2860,"273090",42,37,1,2,1,0,44000,12,8190,5,NA
"242",2008,5400,"434171",39,72,2,2,1,0,24400,21,9170,2,0
"243",2008,5820,"439022",1,52,1,2,1,0,47000,32,6480,3,1
"244",2008,4710,"411012",6,55,1,2,4,0,145000,42,6990,4,1
"245",2008,850,"132052",36,89,1,1,5,3,162000,12,6970,6,1
"246",2008,4840,"413099",35,22,1,1,6,0,430,41,7690,3,NA
"247",2008,2310,"252020",18,53,1,1,3,0,50000,21,7860,5,0
"248",2008,4110,"353031",6,32,1,2,1,0,5400,42,8680,2,1
"249",2008,6130,"454020",55,59,1,1,1,0,12400,21,270,3,1
"250",2008,1110,"151081",4,45,1,2,1,0,64700,41,7870,6,NA
"251",2008,4940,"419041",49,36,1,1,1,0,25000,41,7590,3,1
"252",2008,2310,"252020",36,38,1,2,1,2,65000,12,7860,6,1
"253",2008,910,"132070",12,48,1,2,1,3,60000,31,6890,3,1
"254",2008,9820,"553010",40,21,1,1,6,0,18000,33,9670,2,NA
"255",2008,2200,"251000",9,53,1,2,1,0,90000,11,7870,7,NA
"256",2008,4720,"412010",17,16,1,1,6,0,800,21,4880,1,0
"257",2008,8810,"519120",8,40,1,1,1,0,40000,41,7470,3,1
"258",2008,800,"132011",6,64,4,2,1,2,95000,42,3360,5,0
"259",2008,430,"1191XX",1,42,1,1,1,0,98000,32,1870,5,NA
"260",2008,430,"1191XX",35,55,1,2,1,0,307000,41,7460,6,NA
"261",2008,5620,"435081",40,53,1,2,1,0,13200,33,5070,2,NA
"262",2008,7030,"492091",51,21,1,1,1,0,22800,31,9770,3,NA
"263",2008,4920,"419020",25,37,1,2,1,0,500,11,7070,6,1
"264",2008,4430,"393090",12,20,1,2,6,0,17700,31,8590,1,NA
"265",2008,7200,"493023",17,47,1,1,1,0,52000,21,4670,3,1
"266",2008,1000,"1510XX",39,24,1,1,6,0,30000,21,6170,4,NA
"267",2008,1020,"151030",6,23,1,1,6,0,90600,42,6470,5,NA
"268",2008,9360,"536031",36,22,1,1,6,0,12000,12,5090,1,0
"269",2008,50,"112020",18,45,1,1,1,0,121000,21,3490,5,NA
"270",2008,210,"119012",20,68,1,1,1,0,101700,22,180,5,NA
"271",2008,4030,"352021",4,27,1,2,3,3,11000,41,8680,1,0
"272",2008,4220,"37201X",18,23,1,2,4,0,26000,21,1280,2,0
"273",2008,4700,"411011",5,32,1,1,1,0,42000,33,5380,5,1
"274",2008,1020,"151030",34,33,6,1,1,3,67000,12,7380,6,NA
"275",2008,540,"131030",48,37,1,2,6,0,59000,33,6990,5,1
"276",2008,4020,"352010",17,37,1,2,1,0,10800,21,8680,1,0
"277",2008,5320,"434121",34,43,6,2,1,2,13000,12,7860,4,1
"278",2008,6200,"471011",34,50,1,1,1,0,105000,12,770,5,1
"279",2008,4600,"399011",24,64,2,2,6,2,7200,31,8470,2,0
"280",2008,3410,"292050",28,30,1,2,1,0,4800,32,7480,3,NA
"281",2008,3600,"311010",17,41,1,2,1,0,10000,21,8270,3,NA
"282",2008,4020,"352010",37,51,2,1,4,0,18000,31,8680,2,1
"283",2008,6440,"472150",42,48,1,1,1,0,20000,12,770,5,NA
"284",2008,3510,"292071",17,69,1,2,5,0,57000,21,7970,2,NA
"285",2008,5300,"434081",12,49,1,2,1,3,7000,31,8660,2,0
"286",2008,6320,"47207X",8,61,1,1,1,0,49000,41,770,1,NA
"287",2008,3130,"291111",41,44,1,2,4,0,73000,42,8190,4,NA
"288",2008,3910,"339021",19,34,1,1,1,0,44001,22,9470,2,0
"289",2008,3920,"339030",6,37,1,1,6,2,85000,42,7680,2,NA
"290",2008,7010,"492011",36,47,1,1,4,0,30000,12,7380,3,NA
"291",2008,2550,"2590XX",36,63,1,1,1,0,139000,12,7870,6,NA
"292",2008,5700,"436010",13,52,2,2,5,0,32000,31,7860,3,NA
"293",2008,2310,"252020",4,33,1,1,1,0,45100,41,7860,5,0
"294",2008,4720,"412010",36,20,8,2,6,3,13600,12,8680,2,0
"295",2008,3140,"291121",47,55,1,1,1,0,110000,32,7970,7,0
"296",2008,300,"119041",6,65,4,1,1,0,143600,42,9570,6,1
"297",2008,410,"119141",12,37,1,1,4,0,47000,31,7070,3,1
"298",2008,2310,"252020",8,51,1,2,1,0,27000,41,7860,5,0
"299",2008,4810,"413021",6,49,1,2,4,0,20000,42,6990,3,1
"300",2008,4110,"353031",13,20,1,2,6,0,11300,31,8680,1,0
