"","YEAR","OCC","OCCSOC","STATEFIP","AGE","RACE","SEX","MARST","CITIZEN","INCTOT","REGION","IND","EducAttainment","Overeducation"
"44",2010,4020,"352010",6,23,7,1,6,3,18000,42,8680,3,1
"45",2010,4020,"352010",32,45,1,1,6,3,36000,41,8660,2,1
"46",2010,6050,"4520XX",36,58,1,1,1,0,10000,12,170,1,0
"47",2010,5160,"433071",20,20,1,1,6,0,13000,22,6870,3,1
"48",2010,1320,"172011",48,53,1,1,3,0,124050,33,3590,5,0
"49",2010,50,"112020",37,44,1,1,1,0,54500,31,5070,6,NA
"50",2010,9830,"559830",42,28,1,1,1,0,60000,12,9680,5,NA
"51",2010,4110,"353031",27,21,1,2,6,0,8900,22,8690,3,1
"52",2010,6765,"47XXXX",13,33,2,1,6,0,12000,31,770,2,1
"53",2010,9620,"537062",17,58,1,1,1,0,70000,21,7390,2,1
"54",2010,2000,"211010",25,70,8,1,1,3,22200,11,8370,3,NA
"55",2010,430,"119XXX",12,56,1,1,1,0,195000,31,7290,6,NA
"56",2010,430,"119XXX",55,29,1,2,6,0,42500,21,6990,5,NA
"57",2010,2540,"259041",28,21,1,2,1,0,15000,32,7860,3,NA
"58",2010,565,"131041",33,49,1,2,1,0,61000,11,9590,4,0
"59",2010,2540,"259041",48,40,1,2,4,0,32200,33,7860,2,NA
"60",2010,3850,"333050",17,30,1,1,1,0,71000,21,9370,5,NA
"61",2010,2310,"252020",17,29,1,2,4,0,41200,21,7860,5,0
"62",2010,3230,"291127",40,35,1,2,1,0,43000,33,7860,6,0
"63",2010,2310,"252020",48,51,1,2,1,0,55000,33,7860,5,0
"64",2010,5100,"433011",51,49,1,2,4,0,20000,31,7590,2,0
"65",2010,4710,"411012",17,56,1,1,1,0,92000,21,770,3,1
"66",2010,5620,"435081",4,22,2,1,6,0,22000,41,9590,3,NA
"67",2010,520,"131022",51,24,1,1,6,0,4000,31,4590,2,NA
"68",2010,2850,"273043",42,31,1,2,1,0,33000,12,7470,6,1
"69",2010,4720,"412010",39,41,2,2,4,0,12700,21,4970,1,0
"70",2010,3955,"33909X",18,55,1,2,4,0,7000,21,7860,2,NA
"71",2010,5330,"434131",51,44,1,2,1,0,50000,31,6880,3,1
"72",2010,3310,"292021",26,58,1,2,1,0,50000,21,7980,4,NA
"73",2010,3255,"291141",53,50,1,2,1,0,71000,42,8190,5,NA
"74",2010,7200,"493023",18,30,1,1,6,0,3301,21,8770,3,1
"75",2010,6230,"472031",55,22,1,1,6,0,14000,21,770,2,0
"76",2010,120,"113031",6,44,1,2,4,2,75000,42,6870,6,1
"77",2010,6260,"472061",36,43,4,1,1,3,19000,12,770,2,1
"78",2010,3300,"292010",12,68,1,1,1,0,50900,31,8180,5,NA
"79",2010,4020,"352010",18,55,1,2,1,0,6600,21,7860,1,0
"80",2010,4850,"414010",9,18,1,1,6,0,9000,11,4260,1,0
"81",2010,2310,"252020",55,48,1,2,2,0,52300,21,7860,7,1
"82",2010,8220,"514XXX",6,40,1,1,1,3,29000,42,3590,1,NA
"83",2010,4700,"411011",20,49,1,2,1,0,30000,22,4970,1,0
"84",2010,735,"131161",47,42,4,1,1,3,70000,32,6380,7,1
"85",2010,5240,"434051",55,62,1,2,1,0,35800,21,6870,3,1
"86",2010,50,"112020",17,41,1,2,1,0,140000,21,1080,5,NA
"87",2010,9120,"533020",4,59,1,1,1,0,40000,41,6180,5,NA
"88",2010,5000,"431011",48,35,1,2,4,0,68000,33,7790,5,1
"89",2010,430,"119XXX",55,45,1,2,1,0,40000,21,9370,2,NA
"90",2010,7220,"493040",36,55,1,1,1,0,55000,12,4270,2,0
"91",2010,7420,"499052",28,27,1,1,6,0,39000,32,6670,2,0
"92",2010,2630,"271020",49,28,1,1,1,0,30000,41,6480,4,NA
"93",2010,9350,"536021",17,44,7,1,1,3,25000,21,8680,2,1
"94",2010,3255,"291141",24,37,1,1,1,0,62000,31,8190,4,NA
"95",2010,4230,"372012",36,58,1,2,1,0,9000,12,8270,2,1
"96",2010,4110,"353031",45,44,1,2,6,0,10000,31,8680,2,1
"97",2010,860,"132053",42,48,1,1,4,0,47000,12,6990,6,1
"98",2010,3245,"29112X",55,57,1,2,4,0,55000,21,7860,6,0
"99",2010,430,"119XXX",51,51,1,1,4,0,210000,31,7290,6,NA
"100",2010,5620,"435081",47,23,1,1,6,0,8500,32,5390,2,NA
"101",2010,1107,"151199",42,43,1,1,1,0,28000,12,8190,4,NA
"102",2010,1610,"191020",12,56,1,1,4,0,42000,31,9370,6,0
"103",2010,8140,"514120",48,31,1,1,1,3,8500,33,180,1,0
"104",2010,4700,"411011",5,54,1,1,1,1,90000,33,4980,4,1
"105",2010,4720,"412010",6,29,3,2,1,0,640,42,4970,3,1
"106",2010,2200,"251000",5,56,1,1,1,0,83600,33,7870,7,NA
"107",2010,10,"1110XX",55,45,1,1,1,0,85000,21,7070,3,0
"108",2010,4020,"352010",19,43,1,2,1,0,19500,22,5090,2,1
"109",2010,850,"132052",34,47,1,1,1,0,160000,12,6990,6,1
"110",2010,10,"1110XX",25,62,1,1,1,0,60200,11,1990,6,1
"111",2010,4110,"353031",13,28,1,1,6,0,15000,31,8660,5,1
"112",2010,3255,"291141",41,49,1,2,1,0,64000,42,8190,4,NA
"113",2010,5160,"433071",54,52,1,2,1,0,16600,31,6870,3,1
"114",2010,725,"131121",17,27,8,2,6,0,45000,21,7870,5,0
"115",2010,3255,"291141",47,50,2,2,1,0,47000,32,8190,4,NA
"116",2010,5840,"439041",42,37,1,2,1,0,20000,12,6990,3,1
"117",2010,9130,"533030",6,46,7,1,1,3,33000,42,4470,1,0
"118",2010,4040,"353011",6,39,1,2,6,0,10000,42,8680,5,1
"119",2010,5700,"436010",48,53,1,2,1,0,15000,33,9490,5,NA
"120",2010,9130,"533030",12,37,7,1,1,0,40000,31,6170,2,0
"121",2010,8030,"514041",31,54,1,1,1,0,40000,22,3590,2,0
"122",2010,4250,"373010",36,70,2,1,4,0,27000,12,7770,1,NA
"123",2010,7920,"514021",26,23,1,1,6,0,21000,21,2390,2,0
"124",2010,6355,"472111",15,59,8,1,1,0,50000,42,3680,3,1
"125",2010,630,"131070",40,45,1,1,1,0,53000,33,670,3,1
"126",2010,5400,"434171",40,51,1,2,1,0,15200,33,6670,2,0
"127",2010,4760,"412031",6,64,1,2,5,0,36210,42,5170,5,1
"128",2010,4430,"393090",6,23,2,2,6,0,18000,42,8570,5,NA
"129",2010,6730,"474051",42,49,1,1,1,0,47500,12,770,2,0
"130",2010,8965,"5191XX",37,22,6,1,6,2,22000,31,2870,3,NA
"131",2010,1550,"173020",6,61,3,1,1,3,20000,42,3390,4,NA
"132",2010,4510,"395012",9,43,1,1,1,0,24000,11,8980,3,NA
"133",2010,5120,"433031",30,50,1,1,1,0,6900,41,8660,3,1
"134",2010,3220,"291126",17,39,1,2,1,0,40000,21,8190,4,0
"135",2010,8965,"5191XX",12,66,1,2,1,0,33000,31,3360,1,NA
"136",2010,430,"119XXX",4,45,1,1,1,0,150000,41,770,6,NA
"137",2010,4230,"372012",32,43,1,2,4,0,6000,41,7070,2,1
"138",2010,430,"119XXX",55,32,1,1,6,0,40500,21,770,3,NA
"139",2010,5240,"434051",48,65,1,2,2,0,27600,33,7590,3,1
"140",2010,5120,"433031",48,50,1,2,1,0,98000,33,6680,3,1
"141",2010,5110,"433021",47,40,1,2,1,0,31000,32,7970,3,1
"142",2010,20,"111021",45,44,1,1,1,0,71000,31,7460,3,0
"143",2010,5110,"433021",25,28,1,1,1,2,32000,11,6870,5,1
"144",2010,2540,"259041",26,40,1,2,1,0,10050,21,7860,2,NA
"145",2010,9130,"533030",48,46,1,1,1,0,236000,33,6170,1,0
"146",2010,1020,"15113X",51,28,1,1,6,0,90000,31,7380,6,NA
"147",2010,5400,"434171",51,31,2,1,1,0,2100,31,8090,2,0
"148",2010,310,"119051",21,38,1,1,1,0,12000,32,8680,2,0
"149",2010,1460,"172141",18,43,1,1,4,0,67000,21,3570,4,0
"150",2010,2400,"254010",25,38,1,2,6,0,30000,11,8570,5,0
"151",2010,230,"119030",20,59,1,2,1,0,78000,22,7860,7,1
"152",2010,4250,"373010",26,44,1,2,6,0,27000,21,7770,2,NA
"153",2010,4700,"411011",29,36,1,2,6,0,26000,22,5270,3,1
"154",2010,7315,"499021",34,45,1,1,1,2,60000,12,8870,2,NA
"155",2010,7340,"499071",48,39,1,1,1,0,54000,33,6070,3,1
"156",2010,5860,"439061",34,48,7,2,6,2,28000,12,6290,3,1
"157",2010,1360,"172051",26,61,1,1,2,0,90000,21,770,4,0
"158",2010,3800,"333010",12,37,1,1,1,1,41000,31,9470,4,NA
"159",2010,8320,"516031",48,52,1,2,1,3,13400,33,1670,1,0
"160",2010,3645,"319092",42,35,2,2,1,0,30000,12,8190,4,1
"161",2010,4920,"419020",42,64,1,1,1,0,1e+05,12,7070,5,1
"162",2010,4650,"399099",55,39,9,1,1,0,18100,21,8990,2,NA
"163",2010,4220,"37201X",6,19,2,1,6,0,18000,42,9770,2,0
"164",2010,3030,"291031",29,29,1,2,1,0,45000,22,8180,5,0
"165",2010,4850,"414010",48,37,1,1,1,0,45000,33,4380,5,1
"166",2010,2920,"274030",13,40,1,2,1,0,85000,31,7470,4,0
"167",2010,2310,"252020",37,33,2,2,6,0,33000,31,7860,6,1
"168",2010,5560,"435053",36,52,6,1,1,2,53000,12,6370,2,0
"169",2010,2310,"252020",40,56,2,2,4,0,16000,33,7860,5,0
"170",2010,5700,"436010",6,23,1,2,6,0,600,42,7070,4,NA
"171",2010,4130,"3590XX",34,17,1,1,6,0,890,12,8680,1,0
"172",2010,4600,"399011",26,43,1,2,1,0,11000,21,8470,3,1
"173",2010,3930,"339030",16,77,1,1,5,0,105720,41,7870,3,1
"174",2010,2310,"252020",45,46,1,2,2,0,50000,31,7860,5,0
"175",2010,4850,"414010",53,37,1,1,6,0,50000,42,4470,4,1
"176",2010,3930,"339030",34,52,1,1,1,0,142000,12,6370,5,1
"177",2010,3630,"319011",48,29,1,2,1,0,34500,33,8990,2,NA
"178",2010,2340,"253000",13,21,2,2,6,0,3400,31,8470,3,NA
"179",2010,6440,"472150",26,36,3,1,1,0,22001,21,770,3,NA
"180",2010,9620,"537062",13,23,2,1,1,0,10000,31,1280,2,1
"181",2010,4210,"371012",34,45,1,1,4,0,47000,12,7770,2,0
"182",2010,1020,"15113X",9,39,1,1,1,3,225000,11,6695,5,NA
"183",2010,4810,"413021",36,32,1,2,6,0,18700,12,6990,4,1
"184",2010,136,"113121",12,35,1,2,1,0,43300,31,4280,5,0
"185",2010,5620,"435081",40,26,2,2,6,0,30000,33,9590,4,NA
"186",2010,4600,"399011",42,37,2,2,6,0,20000,12,8290,5,1
"187",2010,2310,"252020",26,38,2,2,6,0,70000,21,7860,3,0
"188",2010,350,"119111",13,41,1,2,4,0,70000,31,8190,5,0
"189",2010,5840,"439041",8,25,1,2,6,0,21000,41,6990,3,1
"190",2010,4620,"399030",37,60,1,1,1,0,105700,31,8590,6,NA
"191",2010,2100,"2310XX",45,44,1,1,1,0,155150,31,7270,7,0
"192",2010,5400,"434171",17,24,1,2,6,0,20000,21,4370,5,1
"193",2010,2310,"252020",12,43,1,2,1,0,38000,31,7860,5,0
"194",2010,8965,"5191XX",37,36,1,1,1,0,40000,31,2170,2,NA
"195",2010,2310,"252020",48,46,1,2,6,0,55000,33,7860,5,0
"196",2010,4800,"413011",12,49,1,2,1,0,10000,31,6470,3,1
"197",2010,6320,"47207X",48,35,1,1,6,3,30000,33,770,1,NA
"198",2010,6050,"4520XX",40,60,1,1,1,0,24000,33,180,2,0
"199",2010,3930,"339030",29,22,1,1,6,0,17300,22,7680,5,1
"200",2010,4760,"412031",48,47,1,2,1,2,19000,33,5380,5,1
"201",2010,4610,"399021",6,19,2,2,6,0,15000,42,8370,3,NA
"202",2010,20,"111021",51,30,1,1,2,2,43000,31,7290,2,0
"203",2010,6230,"472031",36,36,1,1,1,0,35000,12,770,3,1
"204",2010,4840,"413099",13,45,1,1,1,0,35000,31,7380,5,NA
"205",2010,7150,"493021",6,41,7,1,1,3,46700,42,8770,1,0
"206",2010,6260,"472061",18,55,1,1,4,0,15500,21,770,4,1
"207",2010,7340,"499071",55,58,1,1,1,0,28000,21,8590,2,0
"208",2010,2750,"272040",17,23,2,2,6,0,5600,21,9170,2,NA
"209",2010,6355,"472111",12,50,1,1,1,0,50000,31,770,4,1
"210",2010,4110,"353031",18,21,1,2,6,0,10000,21,8680,2,1
"211",2010,5610,"435071",13,38,1,1,6,0,22600,31,4970,5,1
"212",2010,2200,"251000",39,59,8,2,1,0,45000,21,7870,7,NA
"213",2010,9600,"537051",6,54,1,1,1,2,45000,42,4270,3,1
"214",2010,4760,"412031",39,65,1,1,1,0,45000,21,4870,2,1
"215",2010,5610,"435071",5,59,1,1,1,0,40000,33,2290,3,1
"216",2010,4720,"412010",28,21,2,2,6,0,19200,32,5790,3,1
"217",2010,6260,"472061",51,32,1,1,1,2,10000,31,770,1,0
"218",2010,6520,"472211",26,32,1,1,1,0,10000,21,770,2,0
"219",2010,4760,"412031",17,21,1,1,6,0,8800,21,5580,2,1
"220",2010,4110,"353031",12,26,1,1,2,3,25200,31,8680,3,1
"221",2010,4850,"414010",8,44,1,1,1,0,85000,41,3390,3,1
"222",2010,2200,"251000",6,21,1,1,6,0,6700,42,7870,5,NA
"223",2010,4710,"411012",6,60,1,1,1,0,315000,42,6990,5,1
"224",2010,3645,"319092",29,34,1,2,1,2,27000,22,7970,4,1
"225",2010,6230,"472031",4,65,1,1,1,0,37200,41,770,4,1
"226",2010,4510,"395012",47,49,1,2,1,0,13000,32,8980,2,NA
"227",2010,3600,"311010",41,25,1,1,1,0,40000,42,8190,3,NA
"228",2010,7700,"511011",1,50,1,1,1,0,70000,32,3580,2,NA
"229",2010,4320,"391021",6,53,1,1,1,0,22000,42,8980,2,NA
"230",2010,2010,"211020",36,37,1,2,1,0,65000,12,8090,6,NA
"231",2010,6240,"472040",36,56,1,1,1,0,40000,12,770,2,1
"232",2010,2310,"252020",19,37,1,2,1,0,38000,22,7860,5,0
"233",2010,3540,"299000",6,72,1,2,5,0,57000,42,7390,6,NA
"234",2010,5260,"434071",4,16,1,2,6,0,7200,41,7270,1,0
"235",2010,4700,"411011",53,23,1,1,6,0,30000,42,5380,2,0
"236",2010,2000,"211010",37,52,1,2,4,0,61700,31,7870,5,NA
"237",2010,220,"119021",12,57,1,1,1,0,152000,31,770,5,1
"238",2010,3060,"291060",42,31,1,2,1,0,150000,12,8190,7,NA
"239",2010,6740,"474061",10,57,1,1,1,0,114000,31,6080,2,0
"240",2010,10,"1110XX",17,63,1,2,1,0,37900,21,6880,3,0
"241",2010,6440,"472150",8,40,1,1,6,0,59000,41,770,4,NA
"242",2010,230,"119030",6,46,1,2,1,0,132000,42,7860,7,1
"243",2010,8140,"514120",1,22,1,1,1,0,41500,32,3570,3,1
"244",2010,8220,"514XXX",36,50,1,1,4,0,40000,12,2790,2,NA
"245",2010,6260,"472061",42,43,1,1,4,0,48000,12,770,2,1
"246",2010,4810,"413021",55,56,1,1,1,0,35000,21,6990,4,1
"247",2010,5700,"436010",26,40,1,2,1,0,47000,21,9470,3,NA
"248",2010,3620,"312020",12,36,1,2,1,2,20000,31,8090,2,0
"249",2010,5860,"439061",18,56,1,2,1,0,30300,21,4970,2,0
"250",2010,8740,"519061",41,67,1,1,1,0,47700,42,9490,4,1
"251",2010,5800,"439011",6,66,1,1,1,0,91500,42,7380,4,NA
"252",2010,4230,"372012",36,25,1,2,1,0,10000,12,9290,2,1
"253",2010,710,"131111",20,58,1,1,1,0,31000,22,3190,4,0
"254",2010,6320,"47207X",22,57,1,1,1,0,30000,33,770,2,NA
"255",2010,5100,"433011",4,64,1,2,4,0,41300,41,6890,3,1
"256",2010,5120,"433031",20,45,5,2,1,3,18000,22,4190,4,1
"257",2010,4110,"353031",5,60,1,2,1,0,12000,33,8680,3,1
"258",2010,3500,"292061",36,85,1,2,4,0,36400,12,7580,3,NA
"259",2010,3300,"292010",48,54,2,2,4,0,47000,33,8190,5,NA
"260",2010,4620,"399030",17,48,1,2,1,0,1000,21,8590,3,NA
"261",2010,5160,"433071",36,24,6,2,1,3,5600,12,6880,4,1
"262",2010,350,"119111",35,49,1,1,1,0,80000,41,8190,4,0
"263",2010,3320,"292030",25,48,1,2,6,0,35000,11,8190,5,NA
"264",2010,5165,"433099",29,64,8,2,1,0,27000,22,8370,4,1
"265",2010,800,"132011",17,89,1,1,5,0,31600,21,7390,5,0
"266",2010,9360,"536031",39,21,1,1,6,0,6100,21,5090,3,1
"267",2010,2310,"252020",45,53,1,2,1,0,2000,31,7860,6,1
"268",2010,4700,"411011",17,42,7,1,1,0,89000,21,4970,5,1
"269",2010,800,"132011",12,41,1,2,1,0,30000,31,9160,6,1
"270",2010,1020,"15113X",8,53,1,1,1,0,98000,41,7380,6,NA
"271",2010,3255,"291141",42,70,1,2,1,0,32170,12,7860,5,NA
"272",2010,1430,"172110",21,41,1,1,1,0,77000,32,2490,5,0
"273",2010,9610,"537061",6,19,1,1,6,0,12000,42,4670,3,1
"274",2010,1530,"1721YY",37,70,1,1,1,0,91900,31,3980,6,1
"275",2010,3320,"292030",37,28,1,2,6,0,32000,31,7970,4,NA
"276",2010,7855,"513099",13,50,2,1,6,0,17000,31,1280,2,NA
"277",2010,4110,"353031",4,21,2,1,6,0,6000,41,8680,3,1
"278",2010,9120,"533020",36,43,1,1,1,0,1e+05,12,6180,2,NA
"279",2010,4760,"412031",48,41,4,1,1,2,80000,33,4670,3,1
"280",2010,4920,"419020",6,54,1,2,1,2,48000,42,7070,4,1
"281",2010,4850,"414010",12,59,1,1,1,0,80000,31,4470,4,1
"282",2010,4600,"399011",9,56,8,2,6,0,3000,11,8470,3,1
"283",2010,20,"111021",6,46,1,2,1,0,54000,42,8680,5,1
"284",2010,5400,"434171",17,57,1,2,1,0,176000,21,5190,6,1
"285",2010,4760,"412031",21,23,1,1,6,0,25000,32,4870,2,1
"286",2010,5620,"435081",42,40,1,1,1,0,30600,12,6180,2,NA
"287",2010,3500,"292061",12,45,2,2,1,0,52000,31,8270,4,NA
"288",2010,4220,"37201X",6,47,6,1,6,2,18000,42,7860,1,0
"289",2010,9130,"533030",48,51,2,1,6,0,19950,33,4770,2,0
"290",2010,5240,"434051",26,27,1,2,1,0,33400,21,570,3,1
"291",2010,4720,"412010",19,19,1,2,6,0,2000,22,4970,3,1
"292",2010,2100,"2310XX",12,46,1,2,1,0,120260,31,7270,7,0
"293",2010,5520,"435030",39,23,1,1,6,0,14000,21,7680,2,NA
"294",2010,430,"119XXX",25,45,1,1,1,0,1e+05,11,3360,3,NA
"295",2010,3255,"291141",39,54,1,2,1,0,25000,21,7980,4,NA
"296",2010,4760,"412031",33,65,1,1,1,0,29000,11,4880,5,1
"297",2010,420,"119151",8,64,1,2,4,0,74200,41,8190,6,1
"298",2010,7810,"513020",17,55,1,2,1,3,34000,21,4470,2,1
"299",2010,4840,"413099",55,58,1,1,1,2,84300,21,7380,5,NA
"300",2010,350,"119111",9,45,1,2,1,0,50000,11,8270,3,0
