"","YEAR","OCC","OCCSOC","STATEFIP","AGE","RACE","SEX","MARST","CITIZEN","INCTOT","REGION","IND","EducAttainment","Overeducation"
"114",2012,2540,"259041",55,47,1,2,1,0,12000,21,7860,3,NA
"115",2012,5150,"433061",53,32,1,2,4,0,47800,42,9590,2,0
"116",2012,6515,"472181",17,18,1,1,6,0,10000,21,770,2,1
"117",2012,2540,"259041",47,63,1,2,1,0,13300,32,8470,2,NA
"118",2012,7210,"493031",42,54,1,1,1,0,98000,12,7790,2,0
"119",2012,5700,"436010",6,48,8,2,4,0,60000,42,7860,4,NA
"120",2012,3500,"292061",6,65,1,2,4,2,35000,42,8370,4,NA
"121",2012,3060,"291060",47,45,6,1,1,2,328900,32,8190,7,NA
"122",2012,4760,"412031",12,49,1,2,1,0,48400,31,4870,2,1
"123",2012,7130,"492098",30,24,1,1,6,3,20000,41,7680,4,1
"124",2012,5860,"439061",36,46,1,2,1,0,1500,12,6680,3,1
"125",2012,7360,"499044",26,38,1,1,1,0,80000,21,3180,3,1
"126",2012,1360,"172051",13,57,1,1,6,0,60000,31,6680,4,0
"127",2012,4800,"413011",40,64,1,2,4,0,25000,33,6670,5,1
"128",2012,4600,"399011",39,66,1,2,1,0,23000,21,7860,2,0
"129",2012,9130,"533030",6,49,1,1,6,0,10200,42,6380,3,1
"130",2012,4110,"353031",6,26,4,1,1,2,35000,42,8680,2,1
"131",2012,5620,"435081",42,22,1,1,6,0,5600,12,7780,3,NA
"132",2012,4760,"412031",37,60,1,1,1,0,24000,31,4690,4,1
"133",2012,220,"119021",6,32,1,1,1,0,70000,42,770,6,1
"134",2012,9130,"533030",9,52,1,1,1,0,30000,11,4470,5,1
"135",2012,2310,"252020",30,40,1,2,1,0,29600,41,7860,6,1
"136",2012,3710,"331012",17,48,1,1,1,0,103050,21,9470,5,1
"137",2012,120,"113031",12,41,1,1,1,0,52000,31,6890,4,0
"138",2012,4010,"351012",4,19,1,1,6,0,6000,41,8680,3,1
"139",2012,430,"119XXX",32,55,1,2,1,0,23000,41,7390,1,NA
"140",2012,5000,"431011",55,40,6,1,1,2,104000,21,7580,6,1
"141",2012,9830,"559830",47,27,1,1,1,0,48000,32,9670,3,NA
"142",2012,7700,"511011",48,58,1,1,1,0,85200,33,490,3,NA
"143",2012,4020,"352010",47,19,1,1,6,0,16000,32,8680,2,1
"144",2012,3320,"292030",44,49,1,2,4,1,1e+05,11,8190,4,NA
"145",2012,4020,"352010",25,79,1,2,1,0,30600,11,8270,2,1
"146",2012,9130,"533030",26,49,1,1,1,0,63300,21,6170,3,1
"147",2012,6260,"472061",48,34,1,1,1,2,34000,33,770,1,0
"148",2012,1106,"151143",51,43,6,1,1,2,125000,31,7380,3,NA
"149",2012,2340,"253000",51,52,1,2,1,0,17000,31,7860,6,NA
"150",2012,3255,"291141",21,54,1,2,1,0,63000,32,8190,3,NA
"151",2012,4720,"412010",18,61,1,2,1,0,15900,21,5380,3,1
"152",2012,3110,"291071",25,29,1,2,1,0,92000,11,7970,6,0
"153",2012,6260,"472061",19,33,1,1,4,0,21000,22,770,2,1
"154",2012,910,"132070",26,52,1,1,1,0,333900,21,6870,6,1
"155",2012,7740,"512041",29,53,1,1,1,0,53400,22,2770,2,0
"156",2012,4710,"411012",34,53,1,1,1,0,168200,12,4270,5,1
"157",2012,4965,"419099",48,31,2,2,6,0,800,33,5090,3,NA
"158",2012,2300,"252010",34,54,2,2,6,0,60000,12,8470,5,0
"159",2012,710,"131111",26,39,1,1,1,0,333270,21,7390,5,0
"160",2012,430,"119XXX",12,62,1,2,1,0,36000,31,7270,2,NA
"161",2012,6260,"472061",48,44,1,1,6,0,40000,33,770,1,0
"162",2012,3010,"291020",42,35,1,2,1,0,24750,12,7980,7,0
"163",2012,2300,"252010",42,62,1,2,5,0,22300,12,8470,2,0
"164",2012,4750,"412022",55,52,1,1,6,0,30000,21,4670,2,1
"165",2012,2100,"2310XX",6,38,1,2,4,2,120000,42,7270,7,0
"166",2012,4720,"412010",29,52,1,2,1,0,11000,22,5090,2,0
"167",2012,7810,"513020",48,20,7,1,6,3,12000,33,4980,1,0
"168",2012,9610,"537061",13,47,2,1,4,0,2700,31,8780,3,1
"169",2012,3646,"319094",37,37,1,2,1,0,38900,31,7590,5,NA
"170",2012,2630,"271020",36,38,5,1,6,3,76020,12,7470,5,NA
"171",2012,6230,"472031",40,22,7,1,6,3,25000,33,770,1,0
"172",2012,2100,"2310XX",6,52,1,1,1,0,40000,42,7270,7,0
"173",2012,4020,"352010",34,43,7,1,2,3,24000,12,8680,1,0
"174",2012,1540,"173010",26,20,1,1,6,0,7900,21,3890,3,NA
"175",2012,8630,"518090",16,46,1,1,1,0,37200,41,670,2,0
"176",2012,650,"131151",44,44,1,2,1,0,65000,11,6990,3,0
"177",2012,1020,"15113X",53,28,1,1,6,2,120000,42,4790,5,NA
"178",2012,1006,"151121",34,30,6,1,1,3,64000,12,7380,6,NA
"179",2012,50,"112020",48,50,1,2,6,0,1e+05,33,4090,6,NA
"180",2012,740,"131199",13,42,6,1,1,3,106000,31,7290,7,NA
"181",2012,4020,"352010",26,60,1,2,1,0,43000,21,8680,6,1
"182",2012,4840,"413099",12,49,1,1,3,0,30000,31,7670,3,NA
"183",2012,800,"132011",34,57,1,2,1,0,1e+05,12,7280,6,1
"184",2012,4540,"397010",9,18,7,2,6,0,33000,11,7870,3,NA
"185",2012,4220,"37201X",36,40,1,2,1,0,25000,12,7860,2,0
"186",2012,220,"119021",12,52,1,1,1,0,45000,31,7870,5,1
"187",2012,7800,"513011",39,34,1,1,1,0,11000,21,1270,5,1
"188",2012,3500,"292061",42,60,1,2,1,0,15000,12,8190,2,NA
"189",2012,9620,"537062",26,39,1,1,1,0,40000,21,1880,3,1
"190",2012,8740,"519061",13,40,2,2,4,0,42100,31,2490,2,0
"191",2012,2310,"252020",8,58,2,2,1,0,20400,41,7860,5,0
"192",2012,2300,"252010",37,48,1,2,4,0,30000,31,8470,5,0
"193",2012,4720,"412010",45,21,1,1,6,0,6000,31,5090,2,0
"194",2012,4050,"353021",17,48,6,1,1,3,18000,21,8680,2,NA
"195",2012,9820,"553010",12,33,1,1,1,0,50000,31,9670,4,NA
"196",2012,4020,"352010",37,29,7,2,1,3,5300,31,4970,1,0
"197",2012,4230,"372012",48,74,1,2,5,0,38900,33,8270,1,0
"198",2012,150,"113061",12,50,1,2,4,0,120010,31,3370,6,1
"199",2012,7010,"492011",48,22,1,1,1,0,12000,33,8790,7,NA
"200",2012,2200,"251000",40,54,1,1,1,0,52000,33,7870,6,NA
"201",2012,6260,"472061",29,28,1,1,1,0,28400,22,770,2,1
"202",2012,7750,"512090",48,64,2,2,1,0,44000,33,3580,2,0
"203",2012,4040,"353011",6,33,2,2,6,0,15000,42,8590,5,1
"204",2012,1220,"152031",51,39,1,2,6,0,92000,31,9590,6,1
"205",2012,3600,"311010",36,57,1,1,4,3,40000,12,8370,5,NA
"206",2012,4030,"352021",13,27,1,1,6,0,9200,31,8680,2,1
"207",2012,4010,"351012",6,51,7,1,1,2,35000,42,8590,1,0
"208",2012,4700,"411011",18,43,1,2,4,0,15700,21,5490,2,0
"209",2012,10,"1110XX",55,59,1,1,5,0,44700,21,9370,2,0
"210",2012,9360,"536031",17,22,7,1,1,0,12000,21,8770,3,1
"211",2012,4250,"373010",12,57,1,1,1,0,53000,31,7770,3,NA
"212",2012,8220,"514XXX",18,48,1,2,1,0,18000,21,3570,2,NA
"213",2012,10,"1110XX",13,75,1,1,1,0,62990,31,570,2,0
"214",2012,6420,"472140",37,57,1,1,4,0,2500,31,770,1,NA
"215",2012,2340,"253000",6,17,1,2,6,0,4800,42,7890,1,NA
"216",2012,9130,"533030",39,49,1,1,1,0,46900,21,9370,2,0
"217",2012,8620,"518031",5,44,1,1,4,0,1300,33,670,2,0
"218",2012,4850,"414010",27,30,1,1,6,0,73000,22,4190,5,1
"219",2012,4610,"399021",51,58,2,2,1,0,9500,31,8170,3,NA
"220",2012,4230,"372012",26,72,1,2,5,0,30200,21,9290,2,1
"221",2012,4020,"352010",17,28,1,1,6,3,15800,21,8680,2,1
"222",2012,2300,"252010",12,48,1,2,1,0,66020,31,7860,6,1
"223",2012,5120,"433031",8,49,1,1,2,0,37800,41,6870,5,1
"224",2012,4240,"372021",6,30,1,1,6,3,18000,42,7690,2,0
"225",2012,6040,"452041",6,50,1,2,1,3,20000,42,4470,1,0
"226",2012,800,"132011",29,61,1,2,4,0,25150,22,3870,5,0
"227",2012,3060,"291060",4,58,1,1,1,0,326000,41,8180,7,NA
"228",2012,7700,"511011",47,37,1,1,6,0,29400,32,2190,5,NA
"229",2012,1050,"151150",41,26,1,1,6,0,36000,42,3390,5,NA
"230",2012,4720,"412010",1,18,2,2,6,0,1500,32,4870,2,0
"231",2012,5620,"435081",6,57,7,2,1,3,36000,42,5380,1,NA
"232",2012,9130,"533030",36,31,1,1,1,0,40800,12,770,2,0
"233",2012,4520,"395090",36,48,4,2,4,2,4500,12,8990,5,NA
"234",2012,5240,"434051",19,55,1,2,1,0,34000,22,4270,2,0
"235",2012,1530,"1721YY",6,49,1,1,1,0,184000,42,7460,7,1
"236",2012,6355,"472111",4,27,1,1,1,0,37000,41,770,2,0
"237",2012,1010,"151131",53,38,1,1,1,0,40000,42,7380,3,NA
"238",2012,5840,"439041",36,66,1,2,5,0,47800,12,6990,3,1
"239",2012,9130,"533030",12,31,1,1,1,0,45000,31,4970,3,1
"240",2012,6440,"472150",42,41,1,1,1,0,79000,12,770,3,NA
"241",2012,4510,"395012",9,36,1,2,6,0,15000,11,8980,2,NA
"242",2012,4620,"399030",17,18,1,2,6,0,1700,21,8570,2,NA
"243",2012,4760,"412031",8,61,1,1,6,0,38000,41,4770,5,1
"244",2012,4610,"399021",6,51,1,1,4,0,25000,42,9480,3,NA
"245",2012,2310,"252020",1,25,1,2,1,0,30000,32,7860,5,0
"246",2012,120,"113031",36,57,1,2,1,0,120000,12,6870,3,0
"247",2012,6260,"472061",42,49,1,1,1,0,40000,12,770,2,1
"248",2012,4850,"414010",54,55,1,2,1,0,45450,31,380,3,1
"249",2012,5330,"434131",26,50,1,2,1,0,70000,21,6890,4,1
"250",2012,7700,"511011",12,57,1,2,1,0,49900,31,9570,5,NA
"251",2012,5700,"436010",18,23,1,1,1,0,25000,21,7870,5,NA
"252",2012,150,"113061",41,60,1,2,4,0,52000,42,1070,2,0
"253",2012,4420,"393031",6,18,1,1,2,0,5100,42,6570,3,1
"254",2012,1760,"192099",36,55,1,2,1,0,123370,12,3960,6,1
"255",2012,5240,"434051",20,28,2,2,1,0,24000,22,6670,3,1
"256",2012,1540,"173010",22,37,1,1,1,0,139000,33,7290,4,NA
"257",2012,1030,"151134",4,47,1,1,1,0,3000,41,7380,3,NA
"258",2012,2040,"212011",20,72,1,1,1,0,52700,22,9160,1,0
"259",2012,4110,"353031",5,21,1,2,6,0,5600,33,8680,2,1
"260",2012,4610,"399021",36,56,4,2,1,3,21100,12,8370,1,NA
"261",2012,5560,"435053",48,45,2,2,4,0,50000,33,6370,7,1
"262",2012,3060,"291060",17,46,1,1,1,0,408000,21,7970,7,NA
"263",2012,5620,"435081",36,47,2,2,1,0,16500,12,5380,2,NA
"264",2012,3010,"291020",34,29,6,1,6,3,1e+05,12,7980,7,0
"265",2012,3930,"339030",25,23,1,1,6,0,7000,11,6390,4,1
"266",2012,4200,"371011",29,51,1,1,1,0,37000,22,8270,3,1
"267",2012,2200,"251000",17,24,1,1,6,0,1000,21,7870,5,NA
"268",2012,5400,"434171",39,27,1,2,1,0,16000,21,7970,3,1
"269",2012,4465,"394031",44,81,1,1,1,0,51300,11,9080,2,NA
"270",2012,2310,"252020",17,55,1,1,1,0,54000,21,7860,6,1
"271",2012,3600,"311010",12,24,1,2,6,0,20000,31,8270,2,NA
"272",2012,3255,"291141",8,59,1,2,4,0,86270,41,7970,5,NA
"273",2012,7700,"511011",42,30,1,1,3,0,3900,12,2490,2,NA
"274",2012,3510,"292071",21,58,1,2,6,0,31400,32,7970,5,NA
"275",2012,20,"111021",6,42,6,1,1,2,51000,42,4170,5,1
"276",2012,5700,"436010",36,59,1,2,3,0,106000,12,6970,3,NA
"277",2012,3310,"292021",37,38,1,2,1,0,55000,31,7980,4,NA
"278",2012,800,"132011",13,42,2,2,6,0,30000,31,9370,5,0
"279",2012,4250,"373010",4,40,3,1,1,0,63000,41,570,5,NA
"280",2012,5000,"431011",36,39,7,1,1,3,31000,12,3090,1,0
"281",2012,2310,"252020",48,38,1,2,1,3,55000,33,7860,6,1
"282",2012,4250,"373010",6,25,7,1,6,3,6000,42,7770,1,NA
"283",2012,3320,"292030",12,45,1,2,1,0,53000,31,8190,4,NA
"284",2012,2550,"2590XX",8,27,1,2,4,0,12100,41,7860,3,NA
"285",2012,3060,"291060",6,60,1,1,1,3,408000,42,8190,7,NA
"286",2012,4600,"399011",16,53,1,2,1,0,4000,41,8470,2,0
"287",2012,5160,"433071",21,28,1,2,3,0,15600,32,6870,3,1
"288",2012,4850,"414010",42,64,1,1,1,0,25000,12,4270,2,0
"289",2012,5120,"433031",12,33,1,2,1,2,24000,31,4680,4,1
"290",2012,4850,"414010",6,36,6,1,1,2,45000,42,4280,5,1
"291",2012,5520,"435030",48,47,3,1,1,0,1000,33,3990,2,NA
"292",2012,8220,"514XXX",26,50,1,2,6,0,24300,21,2370,3,NA
"293",2012,8300,"516011",19,59,1,2,1,0,10000,22,8270,3,1
"294",2012,2010,"211020",12,58,1,2,1,0,61000,31,7860,6,NA
"295",2012,2630,"271020",39,56,1,2,1,0,63000,21,7370,5,NA
"296",2012,2100,"2310XX",25,37,1,2,1,0,30630,11,7270,7,0
"297",2012,5700,"436010",39,57,2,2,1,0,31000,21,7860,3,NA
"298",2012,430,"119XXX",32,61,1,1,1,2,131000,41,6290,4,NA
"299",2012,10,"1110XX",8,47,1,1,1,0,125000,41,5590,6,1
"300",2012,2025,"21109X",17,29,1,1,1,0,40000,21,8370,5,0
